O*NET-SOC Code,Title,technical_composition,Tech_Stratum,cognitive_skills,social_skills,operations_skills,maintenance_skills,management_skills,technical_skills,AI_Transformation_Classification,AI_Enhancement_Classification
33-3012.00,Correctional Officers and Jailers,0.11457878655608904,Low-Tech,3.1257142857142854,3.355,2.31,1.435,2.331666666666667,1.625,High Transformation Potential,Not Applicable
33-3021.00,Detectives and Criminal Investigators,0.13075422356896765,Medium-Tech,3.2857142857142856,3.313333333333333,2.2825,1.125,2.4583333333333335,1.875,High Transformation Potential,Not Applicable
33-3021.02,Police Identification and Records Officers,0.13431910669529365,Medium-Tech,2.962857142857143,2.875,2.28,1.0625,2.2916666666666665,1.78,Moderate Transformation Potential,Not Applicable
33-3021.06,Intelligence Analysts,0.15672957617710442,High-Tech,3.2300000000000004,3.0,1.2175,1.0,2.313333333333333,2.0,Not Applicable,Low Enhancement Potential
33-3031.00,Fish and Game Wardens,0.14013981466428221,Medium-Tech,3.1999999999999997,3.1683333333333334,2.6575,1.72,2.476666666666667,2.155,Moderate Transformation Potential,Not Applicable
33-3041.00,Parking Enforcement Workers,0.11419249592169659,Low-Tech,2.6257142857142854,2.9166666666666665,2.3425,1.6875,2.063333333333333,1.5,Moderate Transformation Potential,Not Applicable
33-3051.00,Police and Sheriff's Patrol Officers,0.12113728037191496,Medium-Tech,3.0871428571428576,3.52,2.125,1.0925,2.418333333333333,1.6875,High Transformation Potential,Not Applicable
33-3051.04,Customs and Border Protection Officers,0.131127010955713,Medium-Tech,3.122857142857143,3.188333333333333,2.125,1.0,2.375,1.7825,High Transformation Potential,Not Applicable
33-3052.00,Transit and Railroad Police,0.11376678850177543,Low-Tech,3.1814285714285715,3.145,2.2825,1.0,2.543333333333333,1.56,High Transformation Potential,Not Applicable
33-9011.00,Animal Control Workers,0.11893337528514118,Medium-Tech,2.8042857142857143,2.8733333333333335,1.72,1.125,2.145,1.44,High Transformation Potential,Not Applicable
33-9021.00,Private Detectives and Investigators,0.13560920749514777,Medium-Tech,3.164285714285714,2.918333333333333,1.7825,1.0625,2.418333333333333,1.78,High Transformation Potential,Not Applicable
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,0.12419229055258468,Medium-Tech,3.052857142857143,2.75,2.095,1.0625,2.27,1.5925,High Transformation Potential,Not Applicable
33-9032.00,Security Guards,0.119810354938425,Medium-Tech,2.731428571428572,2.7916666666666665,2.0925,1.03,1.8966666666666665,1.435,Moderate Transformation Potential,Not Applicable
33-9091.00,Crossing Guards and Flaggers,0.11668771423416922,Medium-Tech,2.3057142857142856,2.436666666666667,1.3125,1.0,1.6883333333333332,1.155,Moderate Transformation Potential,Not Applicable
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.10504951104003936,Low-Tech,2.8385714285714285,2.813333333333333,1.75,1.22,1.7716666666666665,1.22,High Transformation Potential,Not Applicable
33-9093.00,Transportation Security Screeners,0.11188561992090738,Low-Tech,2.8228571428571425,3.0,2.53,1.625,2.186666666666667,1.5325,Moderate Transformation Potential,Not Applicable
33-9099.02,Retail Loss Prevention Specialists,0.12996587862539608,Medium-Tech,3.0199999999999996,2.9599999999999995,2.2825,1.03,2.606666666666666,1.7775,High Transformation Potential,Not Applicable
35-1011.00,Chefs and Head Cooks,0.12195370134825742,Medium-Tech,3.3200000000000003,3.436666666666667,2.625,1.75,3.25,1.9975,Moderate Transformation Potential,Not Applicable
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,0.11875525108253086,Medium-Tech,3.052857142857143,3.48,2.25,1.06,3.143333333333333,1.75,High Transformation Potential,Not Applicable
35-2011.00,"Cooks, Fast Food",0.12404225875046408,Medium-Tech,2.1785714285714284,2.4983333333333335,1.655,1.0,1.9366666666666668,1.3125,Moderate Transformation Potential,Not Applicable
35-2012.00,"Cooks, Institution and Cafeteria",0.11732347758820749,Medium-Tech,2.8214285714285716,2.811666666666667,2.78,1.1875,2.625,1.625,Moderate Transformation Potential,Not Applicable
35-2013.00,"Cooks, Private Household",0.12310161971068864,Medium-Tech,2.857142857142857,2.6650000000000005,2.2525,1.2175,2.5833333333333335,1.625,Moderate Transformation Potential,Not Applicable
35-2014.00,"Cooks, Restaurant",0.12116298363375819,Medium-Tech,2.5342857142857147,2.5233333333333334,2.4375,1.1875,2.4150000000000005,1.53,Moderate Transformation Potential,Not Applicable
35-2015.00,"Cooks, Short Order",0.12307799832261672,Medium-Tech,2.5,2.75,1.935,1.0625,2.2083333333333335,1.4675,Moderate Transformation Potential,Not Applicable
35-2021.00,Food Preparation Workers,0.11699555416894158,Medium-Tech,2.09,2.3966666666666665,1.9375,1.03,1.98,1.25,Moderate Transformation Potential,Not Applicable
35-3011.00,Bartenders,0.11690914489311165,Medium-Tech,2.697142857142857,3.1650000000000005,1.9375,1.0925,2.438333333333333,1.5,Moderate Transformation Potential,Not Applicable
35-3023.00,Fast Food and Counter Workers,0.1289624003515159,Medium-Tech,2.2142857142857144,2.645,1.9675,1.0,2.0849999999999995,1.4675,Moderate Transformation Potential,Not Applicable
35-3023.01,Baristas,0.10851591566763126,Low-Tech,2.394285714285714,2.8333333333333335,2.405,1.685,1.9783333333333335,1.375,Moderate Transformation Potential,Not Applicable
35-3031.00,Waiters and Waitresses,0.11477047943389686,Low-Tech,2.557142857142857,3.02,1.78,1.0,1.9783333333333335,1.34,Moderate Transformation Potential,Not Applicable
35-3041.00,"Food Servers, Nonrestaurant",0.1271493259342541,Medium-Tech,2.2857142857142856,2.52,2.06,1.06,2.1483333333333334,1.4675,Moderate Transformation Potential,Not Applicable
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,0.11572364951405106,Low-Tech,2.25,2.48,1.9675,1.0,2.0833333333333335,1.28,Moderate Transformation Potential,Not Applicable
35-9021.00,Dishwashers,0.10591642532064545,Low-Tech,2.14,2.27,2.53,1.78,2.0849999999999995,1.28,Low Transformation Potential,Not Applicable
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",0.12592018174272046,Medium-Tech,2.3214285714285716,2.938333333333333,1.3725,1.0,1.895,1.3725,Moderate Transformation Potential,Not Applicable
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,0.09647430275390283,Low-Tech,2.91,3.081666666666667,2.3425,1.75,2.793333333333333,1.375,Moderate Transformation Potential,Not Applicable
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",0.1218724836596566,Medium-Tech,3.2114285714285713,3.2283333333333335,2.8425,2.0,3.1283333333333334,2.0,Moderate Transformation Potential,Not Applicable
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",0.10483994721173617,Low-Tech,2.2842857142857147,2.3516666666666666,2.0925,1.75,1.9383333333333332,1.22,Low Transformation Potential,Not Applicable
37-2012.00,Maids and Housekeeping Cleaners,0.11113159464295395,Low-Tech,2.1571428571428575,2.5600000000000005,1.875,1.0625,2.1033333333333335,1.22,Moderate Transformation Potential,Not Applicable
37-2021.00,Pest Control Workers,0.11740540540540541,Medium-Tech,3.0700000000000003,3.145,2.78,1.905,2.706666666666667,1.81,Moderate Transformation Potential,Not Applicable
37-3011.00,Landscaping and Groundskeeping Workers,0.12202077816255856,Medium-Tech,2.25,2.2716666666666665,2.4975,1.9025,1.8533333333333335,1.4975,Low Transformation Potential,Not Applicable
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",0.11932431737543064,Medium-Tech,2.6257142857142854,2.606666666666666,2.6575,2.095,2.248333333333333,1.6575,Low Transformation Potential,Not Applicable
37-3013.00,Tree Trimmers and Pruners,0.10669950979196643,Low-Tech,2.641428571428572,2.688333333333333,3.2175,2.2825,2.2516666666666665,1.5625,Minimal Transformation Potential,Not Applicable
39-1013.00,First-Line Supervisors of Gambling Services Workers,0.12358255477000252,Medium-Tech,3.0171428571428573,3.355,2.125,1.625,2.731666666666666,1.8125,High Transformation Potential,Not Applicable
39-1022.00,First-Line Supervisors of Personal Service Workers,0.11156983435920532,Low-Tech,3.0885714285714285,3.4783333333333335,2.1575,1.0,2.956666666666667,1.5925,High Transformation Potential,Not Applicable
39-2011.00,Animal Trainers,0.12385221210031575,Medium-Tech,3.0171428571428573,3.0216666666666665,1.905,1.03,2.5216666666666665,1.625,High Transformation Potential,Not Applicable
39-2021.00,Animal Caretakers,0.13589816526809842,Medium-Tech,2.41,2.4583333333333335,1.845,1.3725,2.04,1.5925,Moderate Transformation Potential,Not Applicable
39-3011.00,Gambling Dealers,0.13646931184128952,Medium-Tech,2.25,2.7900000000000005,1.4675,1.03,1.7483333333333335,1.4675,Moderate Transformation Potential,Not Applicable
39-3012.00,Gambling and Sports Book Writers and Runners,0.14332921556516368,Medium-Tech,2.444285714285715,2.6466666666666665,1.8125,1.0,2.0033333333333334,1.6575,Moderate Transformation Potential,Not Applicable
39-3021.00,Motion Picture Projectionists,0.09431335387268597,Low-Tech,2.5028571428571422,2.3966666666666665,2.9375,2.25,1.9166666666666667,1.25,Low Transformation Potential,Not Applicable
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",0.11841005081148295,Medium-Tech,2.2671428571428573,2.8350000000000004,1.875,1.0,1.8133333333333332,1.315,Moderate Transformation Potential,Not Applicable
39-3091.00,Amusement and Recreation Attendants,0.12090935122310398,Medium-Tech,2.2842857142857147,2.5833333333333335,2.1275,1.405,1.8333333333333333,1.4075,Moderate Transformation Potential,Not Applicable
39-3092.00,Costume Attendants,0.10944402597666986,Low-Tech,2.447142857142857,2.8333333333333335,1.875,1.03,2.23,1.28,Moderate Transformation Potential,Not Applicable
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",0.11298505079290985,Low-Tech,2.0357142857142856,2.686666666666667,1.3425,1.03,1.5016666666666667,1.095,Moderate Transformation Potential,Not Applicable
39-4011.00,Embalmers,0.14400998115261077,Medium-Tech,2.731428571428572,2.7483333333333335,2.28,1.405,2.3516666666666666,1.9375,Moderate Transformation Potential,Not Applicable
39-4021.00,Funeral Attendants,0.11948234661259786,Medium-Tech,2.2671428571428573,2.563333333333333,2.06,1.4075,1.835,1.375,Moderate Transformation Potential,Not Applicable
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",0.12800819252432155,Medium-Tech,2.91,3.498333333333333,2.405,1.0625,2.8966666666666665,1.875,Moderate Transformation Potential,Not Applicable
39-5011.00,Barbers,0.11797399642775176,Medium-Tech,2.501428571428572,2.4350000000000005,1.94,1.69,1.9566666666666668,1.4075,Moderate Transformation Potential,Not Applicable
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",0.13733925262790994,Medium-Tech,3.037142857142857,3.0216666666666665,1.625,1.2825,2.23,1.7825,High Transformation Potential,Not Applicable
39-5091.00,"Makeup Artists, Theatrical and Performance",0.13030885316586213,Medium-Tech,2.891428571428572,2.7483333333333335,1.6875,1.155,2.563333333333333,1.655,High Transformation Potential,Not Applicable
39-5092.00,Manicurists and Pedicurists,0.12941112084063047,Medium-Tech,2.302857142857143,2.6650000000000005,1.4375,1.125,1.9383333333333332,1.4075,Moderate Transformation Potential,Not Applicable
39-5093.00,Shampooers,0.12093291102792972,Medium-Tech,2.1771428571428575,2.5416666666666665,1.5625,1.095,1.71,1.25,Moderate Transformation Potential,Not Applicable
39-5094.00,Skincare Specialists,0.11096154618877326,Low-Tech,2.8042857142857143,2.895,1.7525,1.1875,1.8966666666666665,1.315,High Transformation Potential,Not Applicable
39-6011.00,Baggage Porters and Bellhops,0.11119668816790218,Low-Tech,2.447142857142857,2.7716666666666665,2.19,1.435,2.1466666666666665,1.375,Moderate Transformation Potential,Not Applicable
39-6012.00,Concierges,0.1259143782228085,Medium-Tech,2.6628571428571424,3.311666666666667,1.315,1.0,2.123333333333333,1.5,Moderate Transformation Potential,Not Applicable
39-7011.00,Tour Guides and Escorts,0.1318806570566544,Medium-Tech,2.4285714285714284,2.7483333333333335,1.28,1.0,1.7916666666666667,1.405,Moderate Transformation Potential,Not Applicable
39-7012.00,Travel Guides,0.1260979779520132,Medium-Tech,2.89,3.561666666666667,1.935,1.155,2.811666666666667,1.7825,High Transformation Potential,Not Applicable
39-9011.00,Childcare Workers,0.12382002342727211,Medium-Tech,2.8200000000000003,3.063333333333333,1.69,1.0,2.0233333333333334,1.4975,High Transformation Potential,Not Applicable
39-9011.01,Nannies,0.11335132560723926,Low-Tech,3.2328571428571427,3.5,1.755,1.0,2.48,1.53,High Transformation Potential,Not Applicable
39-9031.00,Exercise Trainers and Group Fitness Instructors,0.121627887946319,Medium-Tech,2.9657142857142853,3.188333333333333,1.815,1.405,2.1266666666666665,1.5925,High Transformation Potential,Not Applicable
39-9032.00,Recreation Workers,0.12361874968464605,Medium-Tech,3.051428571428571,3.645,1.845,1.095,2.77,1.75,High Transformation Potential,Not Applicable
39-9041.00,Residential Advisors,0.1197999896901902,Medium-Tech,3.051428571428572,3.5416666666666665,1.875,1.0,2.7283333333333335,1.66,High Transformation Potential,Not Applicable
41-1011.00,First-Line Supervisors of Retail Sales Workers,0.13192481868636996,Medium-Tech,3.0885714285714285,3.4166666666666665,1.72,1.0,2.9150000000000005,1.845,High Transformation Potential,Not Applicable
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,0.11871113623516111,Medium-Tech,3.41,3.5833333333333335,1.685,1.0,3.313333333333333,1.75,High Transformation Potential,Not Applicable
41-2011.00,Cashiers,0.13699863301437,Medium-Tech,2.1242857142857146,2.668333333333333,1.535,1.0,1.9166666666666667,1.4675,Moderate Transformation Potential,Not Applicable
41-2012.00,Gambling Change Persons and Booth Cashiers,0.12227161338120475,Medium-Tech,2.358571428571429,2.77,2.1875,1.56,2.125,1.5325,Moderate Transformation Potential,Not Applicable
41-2021.00,Counter and Rental Clerks,0.12342370299320111,Medium-Tech,2.5171428571428573,2.9599999999999995,1.905,1.465,2.25,1.5625,Moderate Transformation Potential,Not Applicable
41-2022.00,Parts Salespersons,0.12217444717444716,Medium-Tech,2.6799999999999997,3.231666666666667,2.0925,1.72,2.1850000000000005,1.6575,Moderate Transformation Potential,Not Applicable
41-2031.00,Retail Salespersons,0.12991714631374418,Medium-Tech,2.6957142857142857,3.418333333333333,1.9375,1.0,2.25,1.6875,Moderate Transformation Potential,Not Applicable
41-3011.00,Advertising Sales Agents,0.14112877967588078,Medium-Tech,2.8742857142857146,3.48,1.655,1.0,2.4166666666666665,1.8775,High Transformation Potential,Not Applicable
41-3021.00,Insurance Sales Agents,0.15142511071577275,Medium-Tech,2.877142857142857,3.1649999999999996,1.405,1.0,2.2283333333333335,1.905,High Transformation Potential,Not Applicable
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",0.14443521957614158,Medium-Tech,3.212857142857143,3.1483333333333334,1.31,1.09,2.893333333333333,1.9675,High Transformation Potential,Not Applicable
41-3041.00,Travel Agents,0.14899156616423198,Medium-Tech,2.8385714285714285,3.391666666666667,1.405,1.03,2.23,1.9075,High Transformation Potential,Not Applicable
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.145828499453081,Medium-Tech,3.052857142857143,3.73,1.69,1.155,2.643333333333334,2.095,High Transformation Potential,Not Applicable
41-4011.07,Solar Sales Representatives and Assessors,0.14040757458401218,Medium-Tech,2.944285714285715,3.311666666666667,1.8425,1.0625,2.3333333333333335,1.8775,High Transformation Potential,Not Applicable
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.12827102131617557,Medium-Tech,2.854285714285715,3.3733333333333335,1.405,1.0,2.1899999999999995,1.5925,High Transformation Potential,Not Applicable
41-9011.00,Demonstrators and Product Promoters,0.12323683680612159,Medium-Tech,2.8042857142857143,2.918333333333333,1.9975,1.0,2.1649999999999996,1.53,High Transformation Potential,Not Applicable
41-9012.00,Models,0.1374288745298486,Medium-Tech,1.84,2.105,1.03,1.0,1.4783333333333335,1.1875,Moderate Transformation Potential,Not Applicable
41-9021.00,Real Estate Brokers,0.12977400926957205,Medium-Tech,3.0171428571428573,3.2283333333333335,1.935,1.0,2.3533333333333335,1.72,High Transformation Potential,Not Applicable
41-9022.00,Real Estate Sales Agents,0.13668520113817317,Medium-Tech,2.9085714285714284,3.52,1.8425,1.0,2.5400000000000005,1.87,High Transformation Potential,Not Applicable
41-9031.00,Sales Engineers,0.15589310187300137,High-Tech,3.4657142857142853,3.7516666666666665,1.7825,1.22,2.9783333333333335,2.4375,Not Applicable,Low Enhancement Potential
41-9041.00,Telemarketers,0.11939742051240226,Medium-Tech,2.127142857142857,3.1033333333333335,1.1225,1.0,1.6450000000000002,1.22,Moderate Transformation Potential,Not Applicable
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",0.1332014005175826,Medium-Tech,2.552857142857143,3.375,1.22,1.0,2.02,1.5625,Moderate Transformation Potential,Not Applicable
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,0.1165377251288118,Medium-Tech,3.537142857142857,3.768333333333334,2.0625,1.0,3.145,1.7825,High Transformation Potential,Not Applicable
43-2011.00,"Switchboard Operators, Including Answering Service",0.11859574187014245,Medium-Tech,2.3757142857142854,2.686666666666667,1.7175,1.0,1.7516666666666665,1.2825,Moderate Transformation Potential,Not Applicable
43-2021.00,Telephone Operators,0.13375796178343946,Medium-Tech,2.2842857142857147,2.5,1.28,1.0,1.856666666666667,1.3775,Moderate Transformation Potential,Not Applicable
43-3011.00,Bill and Account Collectors,0.12646579052660736,Medium-Tech,2.5714285714285716,3.0033333333333334,1.5,1.0,2.061666666666667,1.4675,Moderate Transformation Potential,Not Applicable
43-3021.00,Billing and Posting Clerks,0.1561703996486605,High-Tech,2.6257142857142854,2.5,1.6875,1.315,2.1650000000000005,1.905,Not Applicable,Minimal Enhancement Potential
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",0.15563131259660787,Medium-Tech,2.5728571428571425,2.5216666666666665,1.215,1.0,2.185,1.75,Moderate Transformation Potential,Not Applicable
43-3041.00,Gambling Cage Workers,0.13592639063153492,Medium-Tech,2.43,2.92,1.875,1.0,2.105,1.625,Moderate Transformation Potential,Not Applicable
43-3051.00,Payroll and Timekeeping Clerks,0.16741505047609948,High-Tech,2.607142857142857,2.48,1.375,1.0,1.875,1.8775,Not Applicable,Minimal Enhancement Potential
43-3061.00,Procurement Clerks,0.1366719324964763,Medium-Tech,3.1257142857142854,3.02,1.2175,1.0,2.5016666666666665,1.72,High Transformation Potential,Not Applicable
43-3071.00,Tellers,0.13640505138580009,Medium-Tech,2.607142857142857,2.875,1.845,1.0,2.1666666666666665,1.6575,Moderate Transformation Potential,Not Applicable
43-4011.00,Brokerage Clerks,0.1433475055583727,Medium-Tech,2.8214285714285716,2.793333333333333,1.28,1.0,2.563333333333333,1.75,High Transformation Potential,Not Applicable
43-4021.00,Correspondence Clerks,0.14469814281705654,Medium-Tech,2.7157142857142853,2.77,1.25,1.0,2.061666666666667,1.6575,Moderate Transformation Potential,Not Applicable
43-4031.00,"Court, Municipal, and License Clerks",0.1390851289297068,Medium-Tech,2.642857142857143,2.7083333333333335,1.5625,1.22,2.311666666666667,1.6875,Moderate Transformation Potential,Not Applicable
43-4041.00,"Credit Authorizers, Checkers, and Clerks",0.13736281015126264,Medium-Tech,2.6242857142857146,2.811666666666667,1.0925,1.0,2.268333333333333,1.56,Moderate Transformation Potential,Not Applicable
43-4051.00,Customer Service Representatives,0.13959294164828553,Medium-Tech,2.7671428571428573,3.105,1.2175,1.0,2.1266666666666665,1.6575,Moderate Transformation Potential,Not Applicable
43-4061.00,"Eligibility Interviewers, Government Programs",0.13083568699119455,Medium-Tech,2.801428571428572,3.081666666666667,1.125,1.0,1.9566666666666668,1.5,High Transformation Potential,Not Applicable
43-4071.00,File Clerks,0.13063086413353378,Medium-Tech,2.5885714285714285,2.563333333333333,1.6575,1.03,2.143333333333333,1.5,Moderate Transformation Potential,Not Applicable
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",0.14484963228648354,Medium-Tech,2.607142857142857,3.188333333333333,1.655,1.0,2.25,1.8125,Moderate Transformation Potential,Not Applicable
43-4111.00,"Interviewers, Except Eligibility and Loan",0.13275862068965516,Medium-Tech,2.8042857142857143,3.0849999999999995,1.28,1.0,2.25,1.595,High Transformation Potential,Not Applicable
43-4121.00,"Library Assistants, Clerical",0.13083840418682896,Medium-Tech,2.4828571428571427,2.688333333333333,1.5,1.125,2.1683333333333334,1.5,Moderate Transformation Potential,Not Applicable
43-4131.00,Loan Interviewers and Clerks,0.15033991583036585,Medium-Tech,3.09,3.043333333333333,1.5325,1.0,2.27,1.935,High Transformation Potential,Not Applicable
43-4141.00,New Accounts Clerks,0.1452445847080763,Medium-Tech,2.66,2.918333333333333,1.3725,1.0,1.9800000000000004,1.6875,Moderate Transformation Potential,Not Applicable
43-4151.00,Order Clerks,0.13564094070884397,Medium-Tech,2.731428571428572,2.9599999999999995,1.7475,1.0,2.1233333333333335,1.6575,Moderate Transformation Potential,Not Applicable
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",0.13638001080713272,Medium-Tech,2.858571428571428,2.8966666666666665,1.3125,1.0,2.2066666666666666,1.6225,High Transformation Potential,Not Applicable
43-4171.00,Receptionists and Information Clerks,0.12147342164114916,Medium-Tech,2.4457142857142857,2.8716666666666666,1.47,1.0,1.94,1.345,Moderate Transformation Potential,Not Applicable
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,0.13660948274259802,Medium-Tech,2.8385714285714285,3.2916666666666665,1.72,1.0,2.2099999999999995,1.75,High Transformation Potential,Not Applicable
43-5011.00,Cargo and Freight Agents,0.11747240268806194,Medium-Tech,2.6785714285714284,2.9166666666666665,2.0625,1.465,2.1650000000000005,1.5025,Moderate Transformation Potential,Not Applicable
43-5011.01,Freight Forwarders,0.13334654420760603,Medium-Tech,2.9457142857142857,3.2283333333333335,1.7175,1.375,2.7083333333333335,1.8425,High Transformation Potential,Not Applicable
43-5021.00,Couriers and Messengers,0.1250980431091828,Medium-Tech,2.481428571428571,2.48,2.22,1.2475,2.061666666666667,1.5,Low Transformation Potential,Not Applicable
43-5031.00,Public Safety Telecommunicators,0.12424357513609319,Medium-Tech,3.052857142857143,3.3966666666666665,2.155,1.435,2.313333333333333,1.7525,High Transformation Potential,Not Applicable
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",0.12162049283029373,Medium-Tech,2.944285714285715,3.0400000000000005,1.7175,1.0,2.5649999999999995,1.56,High Transformation Potential,Not Applicable
43-5041.00,"Meter Readers, Utilities",0.12826704545454545,Medium-Tech,2.5728571428571425,2.625,2.66,1.685,2.1466666666666665,1.72,Low Transformation Potential,Not Applicable
43-5051.00,Postal Service Clerks,0.14374962635260358,Medium-Tech,2.552857142857143,2.6233333333333335,1.9075,1.0,2.1466666666666665,1.7175,Moderate Transformation Potential,Not Applicable
43-5052.00,Postal Service Mail Carriers,0.11257179323548179,Low-Tech,2.2842857142857147,2.2483333333333335,1.8425,1.0,1.7299999999999998,1.155,Moderate Transformation Potential,Not Applicable
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.11850349425656681,Medium-Tech,2.462857142857142,2.375,2.5,1.28,1.8333333333333333,1.405,Low Transformation Potential,Not Applicable
43-5061.00,"Production, Planning, and Expediting Clerks",0.14405531724182083,Medium-Tech,2.75,2.643333333333334,1.9675,1.03,2.75,1.875,Moderate Transformation Potential,Not Applicable
43-5071.00,"Shipping, Receiving, and Inventory Clerks",0.13789581205311544,Medium-Tech,2.5199999999999996,2.6683333333333334,2.0925,1.0625,2.206666666666667,1.6875,Moderate Transformation Potential,Not Applicable
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.13941092233438823,Medium-Tech,2.7157142857142853,2.813333333333333,2.3425,1.53,2.188333333333333,1.8775,Moderate Transformation Potential,Not Applicable
43-6011.00,Executive Secretaries and Executive Administrative Assistants,0.1487893064533801,Medium-Tech,2.8385714285714285,3.19,1.53,1.06,2.48,1.94,High Transformation Potential,Not Applicable
43-6012.00,Legal Secretaries and Administrative Assistants,0.1321136254212807,Medium-Tech,2.5542857142857143,2.6033333333333335,1.5625,1.0,1.9366666666666668,1.47,Moderate Transformation Potential,Not Applicable
43-6013.00,Medical Secretaries and Administrative Assistants,0.1321916118861996,Medium-Tech,2.587142857142857,2.643333333333334,1.28,1.0,2.1233333333333335,1.4675,Moderate Transformation Potential,Not Applicable
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",0.1306987481313496,Medium-Tech,2.697142857142857,2.7283333333333335,1.5025,1.0,2.2483333333333335,1.53,Moderate Transformation Potential,Not Applicable
43-9021.00,Data Entry Keyers,0.1339054454673116,Medium-Tech,2.5171428571428573,2.5400000000000005,1.5,1.125,2.23,1.5325,Moderate Transformation Potential,Not Applicable
43-9022.00,Word Processors and Typists,0.1561876508132162,High-Tech,2.2857142857142856,2.3316666666666666,1.8125,1.185,2.0016666666666665,1.78,Not Applicable,Minimal Enhancement Potential
43-9031.00,Desktop Publishers,0.1341258824631473,Medium-Tech,3.1785714285714284,2.7716666666666665,2.1575,1.435,2.561666666666667,1.875,High Transformation Potential,Not Applicable
43-9041.00,Insurance Claims and Policy Processing Clerks,0.131002009417269,Medium-Tech,2.6957142857142857,2.9150000000000005,1.4675,1.0,2.27,1.56,Moderate Transformation Potential,Not Applicable
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",0.12310462743896013,Medium-Tech,2.3742857142857146,2.313333333333333,2.5650000000000004,1.5625,2.0833333333333335,1.53,Low Transformation Potential,Not Applicable
43-9061.00,"Office Clerks, General",0.12475204562360526,Medium-Tech,2.462857142857143,2.831666666666667,1.6875,1.0,2.1033333333333335,1.4375,Moderate Transformation Potential,Not Applicable
43-9071.00,"Office Machine Operators, Except Computer",0.12063023141309699,Medium-Tech,2.607142857142857,2.5,2.9675,2.2475,2.435,1.75,Low Transformation Potential,Not Applicable
43-9081.00,Proofreaders and Copy Markers,0.13529101373157773,Medium-Tech,2.377142857142857,1.9383333333333332,1.345,1.0,1.7283333333333335,1.3125,Moderate Transformation Potential,Not Applicable
43-9111.00,Statistical Assistants,0.21136140518453664,High-Tech,3.142857142857143,2.793333333333333,1.4075,1.0,2.2716666666666665,2.845,Not Applicable,Low Enhancement Potential
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",0.1278335324287012,Medium-Tech,3.0885714285714285,3.188333333333333,3.0625,2.0925,3.0833333333333335,2.1275,Low Transformation Potential,Not Applicable
45-2011.00,Agricultural Inspectors,0.14682098740398886,Medium-Tech,3.0885714285714285,2.918333333333333,2.9675,1.03,2.518333333333334,2.155,Moderate Transformation Potential,Not Applicable
45-2021.00,Animal Breeders,0.15388698008324256,Medium-Tech,2.712857142857143,2.2516666666666665,2.53,1.095,2.2283333333333335,1.9675,Low Transformation Potential,Not Applicable
45-2041.00,"Graders and Sorters, Agricultural Products",0.12907500662602703,Medium-Tech,2.0700000000000003,1.9583333333333333,1.625,1.0,1.5616666666666668,1.2175,Moderate Transformation Potential,Not Applicable
45-2091.00,Agricultural Equipment Operators,0.10768770565360454,Low-Tech,2.25,2.375,3.4375,2.47,1.8966666666666665,1.5,Minimal Transformation Potential,Not Applicable
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",0.11710070712364783,Medium-Tech,2.4114285714285715,2.4166666666666665,2.7475000000000005,2.3425,2.315,1.6225,Low Transformation Potential,Not Applicable
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",0.11019360781668942,Low-Tech,2.7328571428571427,2.5,3.03,2.345,2.2716666666666665,1.595,Minimal Transformation Potential,Not Applicable
