O*NET-SOC Code,Title,basic_skills,cognitive_skills,social_skills,operations_skills,maintenance_skills,technical_skills,management_skills,automation_risk_score,automation_risk
43-4051.00,Customer Service Representatives,3.5649999999999995,2.7671428571428573,3.105,1.2175,1.0,1.6575,2.1266666666666665,41.7,31.7
43-4061.00,"Eligibility Interviewers, Government Programs",3.9699999999999998,2.801428571428572,3.081666666666667,1.125,1.0,1.5,1.9566666666666668,41.4,31.3
43-4071.00,File Clerks,3.2175000000000002,2.5885714285714285,2.563333333333333,1.6575,1.03,1.5,2.143333333333333,47.3,37.3
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",3.2525,2.607142857142857,3.188333333333333,1.655,1.0,1.8125,2.25,44.5,34.5
43-4111.00,"Interviewers, Except Eligibility and Loan",3.6574999999999998,2.8042857142857143,3.0849999999999995,1.28,1.0,1.595,2.25,41.9,31.8
43-4121.00,"Library Assistants, Clerical",3.125,2.4828571428571427,2.688333333333333,1.5,1.125,1.5,2.1683333333333334,46.7,36.7
43-4131.00,Loan Interviewers and Clerks,3.9050000000000002,3.09,3.043333333333333,1.5325,1.0,1.935,2.27,42.6,32.5
43-4141.00,New Accounts Clerks,3.625,2.66,2.918333333333333,1.3725,1.0,1.6875,1.9800000000000004,43.8,33.7
43-4151.00,Order Clerks,3.625,2.7314285714285718,2.9599999999999995,1.7475,1.0,1.6575,2.1233333333333335,45.8,35.8
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",3.8125,2.858571428571428,2.8966666666666665,1.3125,1.0,1.6225,2.2066666666666666,42.5,32.4
43-4171.00,Receptionists and Information Clerks,3.4375,2.4457142857142857,2.8716666666666666,1.47,1.0,1.345,1.9400000000000002,45.6,35.6
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,3.6550000000000002,2.8385714285714285,3.2916666666666665,1.72,1.0,1.75,2.2099999999999995,44.1,34.1
43-5011.00,Cargo and Freight Agents,3.3425000000000002,2.6785714285714284,2.9166666666666665,2.0625,1.465,1.5025,2.1650000000000005,51.7,41.7
43-5011.01,Freight Forwarders,3.4074999999999998,2.9457142857142857,3.2283333333333335,1.7175,1.375,1.8425,2.7083333333333335,45.6,35.6
43-5021.00,Couriers and Messengers,3.125,2.481428571428571,2.48,2.2199999999999998,1.2475,1.5,2.061666666666667,53.3,43.3
43-5031.00,Public Safety Telecommunicators,3.7800000000000002,3.052857142857143,3.3966666666666665,2.1550000000000002,1.435,1.7525,2.313333333333333,49.0,39.0
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",3.7175000000000002,2.944285714285715,3.0400000000000005,1.7175,1.0,1.56,2.5649999999999995,44.0,34.0
43-5041.00,"Meter Readers, Utilities",2.9050000000000002,2.5728571428571425,2.625,2.66,1.685,1.72,2.1466666666666665,58.4,48.5
43-5051.00,Postal Service Clerks,3.1574999999999998,2.552857142857143,2.6233333333333335,1.9075,1.0,1.7175,2.1466666666666665,48.5,38.5
43-5052.00,Postal Service Mail Carriers,2.685,2.2842857142857147,2.2483333333333335,1.8425,1.0,1.155,1.7299999999999998,51.6,41.6
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",2.7824999999999998,2.4628571428571426,2.375,2.5,1.28,1.405,1.8333333333333333,56.7,46.7
43-5061.00,"Production, Planning, and Expediting Clerks",3.465,2.75,2.643333333333334,1.9675,1.03,1.875,2.75,46.9,36.9
43-5071.00,"Shipping, Receiving, and Inventory Clerks",3.0275,2.5199999999999996,2.6683333333333334,2.0925000000000002,1.0625,1.6875,2.206666666666667,50.1,40.1
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3.0625,2.7157142857142853,2.813333333333333,2.3425000000000002,1.53,1.8775,2.188333333333333,54.0,44.0
43-6011.00,Executive Secretaries and Executive Administrative Assistants,3.9074999999999998,2.8385714285714285,3.19,1.53,1.06,1.94,2.48,42.5,32.5
43-6012.00,Legal Secretaries and Administrative Assistants,3.9074999999999998,2.5542857142857143,2.6033333333333335,1.5625,1.0,1.47,1.9366666666666668,46.3,36.3
43-6013.00,Medical Secretaries and Administrative Assistants,3.625,2.587142857142857,2.643333333333334,1.28,1.0,1.4675,2.1233333333333335,44.0,34.0
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",3.9074999999999998,2.697142857142857,2.7283333333333335,1.5025,1.0,1.53,2.2483333333333335,44.5,34.5
43-9021.00,Data Entry Keyers,3.2199999999999998,2.5171428571428573,2.5400000000000005,1.5,1.125,1.5325,2.23,46.8,36.8
43-9022.00,Word Processors and Typists,3.25,2.2857142857142856,2.3316666666666666,1.8125,1.185,1.78,2.0016666666666665,50.6,40.6
43-9031.00,Desktop Publishers,3.4675000000000002,3.1785714285714284,2.7716666666666665,2.1574999999999998,1.435,1.875,2.561666666666667,50.2,40.2
43-9041.00,Insurance Claims and Policy Processing Clerks,3.3125,2.6957142857142857,2.9150000000000005,1.4675,1.0,1.56,2.27,44.1,34.1
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.94,2.3742857142857146,2.313333333333333,2.5650000000000004,1.5625,1.53,2.0833333333333335,58.5,48.6
43-9061.00,"Office Clerks, General",3.5600000000000005,2.462857142857143,2.831666666666667,1.6875,1.0,1.4375,2.1033333333333335,46.6,36.6
43-9071.00,"Office Machine Operators, Except Computer",3.0,2.607142857142857,2.5,2.9675000000000002,2.2475,1.75,2.435,63.7,54.0
43-9081.00,Proofreaders and Copy Markers,3.56,2.377142857142857,1.9383333333333332,1.345,1.0,1.3125,1.7283333333333335,48.1,38.1
43-9111.00,Statistical Assistants,3.5024999999999995,3.142857142857143,2.793333333333333,1.4075,1.0,2.8449999999999998,2.2716666666666665,41.7,31.6
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",3.4050000000000002,3.0885714285714285,3.188333333333333,3.0625,2.0925000000000002,2.1275,3.0833333333333335,58.4,48.4
45-2011.00,Agricultural Inspectors,3.5300000000000002,3.0885714285714285,2.918333333333333,2.9675000000000002,1.03,2.1550000000000002,2.518333333333334,52.4,42.4
45-2021.00,Animal Breeders,2.9074999999999998,2.712857142857143,2.2516666666666665,2.5300000000000002,1.095,1.9675,2.2283333333333335,53.9,43.9
45-2041.00,"Graders and Sorters, Agricultural Products",2.5,2.0700000000000003,1.9583333333333333,1.625,1.0,1.2175,1.5616666666666668,51.8,41.8
45-2091.00,Agricultural Equipment Operators,2.5300000000000002,2.25,2.375,3.4375,2.4699999999999998,1.5,1.8966666666666665,70.4,61.7
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",2.8449999999999998,2.4114285714285715,2.4166666666666665,2.7475000000000005,2.3425000000000002,1.6225,2.315,63.9,54.3
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",2.935,2.7328571428571427,2.5,3.0300000000000002,2.3449999999999998,1.595,2.2716666666666665,65.0,55.5
45-3031.00,Fishing and Hunting Workers,2.5324999999999998,2.3385714285714285,2.25,2.565,2.2800000000000002,1.25,2.02,64.2,54.6
45-4011.00,Forest and Conservation Workers,2.9050000000000002,2.7128571428571426,2.4599999999999995,2.4025,1.8725,1.72,2.0416666666666665,58.4,48.5
45-4021.00,Fallers,2.3449999999999998,2.5714285714285716,2.186666666666667,3.0,2.3125,1.5325,1.8966666666666665,66.9,57.6
45-4022.00,Logging Equipment Operators,2.75,2.5199999999999996,2.438333333333333,3.4375,2.4675000000000002,1.5325,2.231666666666667,69.0,60.0
45-4023.00,Log Graders and Scalers,3.0625,2.7328571428571427,2.706666666666667,2.5324999999999998,1.4375,1.845,2.2516666666666665,54.8,44.9
47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,3.4699999999999998,3.141428571428572,3.1466666666666665,2.7199999999999998,1.97,1.78,2.813333333333334,56.2,46.2
47-1011.03,Solar Energy Installation Managers,3.4350000000000005,3.0885714285714285,3.311666666666667,2.8425000000000002,2.0925000000000002,2.0025,3.188333333333333,56.4,46.4
47-2011.00,Boilermakers,2.9375,3.0171428571428573,2.5416666666666665,3.5,2.9675000000000002,1.75,2.231666666666667,70.9,62.2
47-2021.00,Brickmasons and Blockmasons,2.75,2.7142857142857144,2.52,2.6550000000000002,1.935,1.8125,2.2083333333333335,60.0,50.1
47-2022.00,Stonemasons,2.94,2.908571428571429,2.981666666666666,2.6899999999999995,2.0,1.7175,2.5,58.3,48.3
47-2031.00,Carpenters,3.125,2.894285714285714,2.7283333333333335,2.8149999999999995,2.4074999999999998,1.9075,2.5,62.2,52.4
47-2041.00,Carpet Installers,2.5949999999999998,2.6785714285714284,2.625,2.5600000000000005,1.815,1.655,2.186666666666667,58.6,48.7
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",2.75,2.591428571428571,2.5666666666666664,2.0625,1.155,1.405,1.8549999999999998,52.0,42.0
47-2043.00,Floor Sanders and Finishers,2.6225,2.4457142857142857,2.3533333333333335,2.6850000000000005,1.8725,1.375,1.9599999999999997,61.8,52.0
47-2044.00,Tile and Stone Setters,2.75,2.5357142857142856,2.561666666666667,2.3425000000000002,1.905,1.685,2.145,58.2,48.2
47-2051.00,Cement Masons and Concrete Finishers,2.625,2.59,2.415,2.7824999999999998,1.845,1.685,2.2083333333333335,60.9,51.1
47-2053.00,Terrazzo Workers and Finishers,2.3449999999999998,2.4642857142857144,2.3333333333333335,2.6550000000000002,1.9675,1.595,2.0416666666666665,62.0,52.3
47-2061.00,Construction Laborers,2.8425000000000002,2.337142857142857,2.33,2.6225,2.3125,1.5,1.9166666666666667,64.3,54.7
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",2.535,2.5885714285714285,2.21,3.1875,2.5,1.435,1.9783333333333335,68.9,59.9
47-2072.00,Pile Driver Operators,2.625,2.3757142857142854,2.23,3.5300000000000002,2.2800000000000002,1.5,2.0016666666666665,69.8,60.9
47-2073.00,Operating Engineers and Other Construction Equipment Operators,2.69,2.644285714285714,2.418333333333333,3.3125,2.4725,1.5925,2.125,68.3,59.2
47-2081.00,Drywall and Ceiling Tile Installers,2.625,2.4828571428571427,2.2083333333333335,2.375,1.9075,1.53,2.0416666666666665,60.0,50.1
47-2082.00,Tapers,2.5025,2.302857142857143,2.226666666666667,2.1225,1.59,1.215,1.9150000000000003,57.2,47.2
47-2111.00,Electricians,3.2199999999999998,3.1242857142857146,2.875,3.3425000000000002,3.1875,2.0300000000000002,2.7533333333333325,68.8,59.8
47-2121.00,Glaziers,2.7824999999999998,2.5185714285714282,2.4783333333333335,2.5025,2.0324999999999998,1.5625,2.1466666666666665,60.4,50.6
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",2.685,2.552857142857143,2.563333333333333,2.7199999999999998,1.905,1.5,2.145,60.9,51.0
47-2132.00,"Insulation Workers, Mechanical",2.6574999999999998,2.607142857142857,2.393333333333333,2.5600000000000005,1.6575,1.5,2.063333333333333,58.8,48.9
47-2141.00,"Painters, Construction and Maintenance",2.625,2.447142857142857,2.436666666666667,2.185,1.47,1.53,2.2283333333333335,54.8,44.8
47-2142.00,Paperhangers,2.5949999999999998,2.358571428571428,2.3533333333333335,2.2525,1.155,1.375,1.831666666666667,54.6,44.6
47-2151.00,Pipelayers,2.7199999999999998,2.4299999999999997,2.4583333333333335,3.0625,2.7199999999999998,1.53,2.105,68.6,59.6
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",2.8775,2.802857142857143,2.561666666666667,3.0,2.8425000000000002,1.9375,2.5033333333333334,66.8,57.5
47-2152.04,Solar Thermal Installers and Technicians,3.19,2.8385714285714285,2.8766666666666665,3.1574999999999998,3.3774999999999995,1.9675,2.438333333333333,70.0,61.1
47-2161.00,Plasterers and Stucco Masons,2.6875,2.6257142857142854,2.5849999999999995,2.6875,1.7475,1.4675,2.331666666666667,59.0,49.1
47-2171.00,Reinforcing Iron and Rebar Workers,2.435,2.5742857142857143,2.2716666666666665,2.5625,1.6225,1.595,2.0400000000000005,59.1,49.2
47-2181.00,Roofers,2.7175000000000002,2.6057142857142854,2.5833333333333335,2.625,1.845,1.5625,2.1666666666666665,59.6,49.7
47-2211.00,Sheet Metal Workers,2.8425000000000002,2.802857142857143,2.498333333333333,2.8475,2.75,1.9375,2.25,66.0,56.6
47-2221.00,Structural Iron and Steel Workers,2.7800000000000002,2.857142857142857,2.7716666666666665,3.185,2.0925000000000002,1.56,2.2716666666666665,63.6,53.9
47-2231.00,Solar Photovoltaic Installers,2.8125,2.855714285714286,2.6233333333333335,2.965,2.8425000000000002,1.97,2.561666666666667,66.3,56.9
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2.5025,2.5728571428571425,2.335,2.75,2.065,1.595,2.063333333333333,62.9,53.2
47-3012.00,Helpers--Carpenters,2.7824999999999998,2.642857142857143,2.5,2.44,2.5324999999999998,1.565,2.1266666666666665,63.0,53.3
47-3013.00,Helpers--Electricians,2.8125,2.642857142857143,2.3533333333333335,2.875,2.8149999999999995,1.625,2.0416666666666665,68.0,58.8
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",2.5,2.287142857142857,2.4783333333333335,2.465,2.0925000000000002,1.06,1.8116666666666668,62.4,52.7
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",2.44,2.447142857142857,2.2716666666666665,2.2824999999999998,2.2800000000000002,1.4975,1.9583333333333333,62.1,52.3
47-3016.00,Helpers--Roofers,2.6275,2.4457142857142857,2.4983333333333335,2.41,2.3425000000000002,1.5625,2.143333333333333,62.1,52.3
47-4011.00,Construction and Building Inspectors,3.6550000000000002,3.108571428571428,2.936666666666667,2.3775,1.0,2.2175000000000002,2.6266666666666665,47.7,37.7
47-4011.01,Energy Auditors,3.7824999999999998,3.2857142857142856,2.9399999999999995,2.6875,1.5625,2.4074999999999998,2.561666666666667,53.2,43.2
47-4021.00,Elevator and Escalator Installers and Repairers,3.0625,2.9457142857142857,2.4583333333333335,3.5925000000000002,3.7199999999999998,1.8475,2.4350000000000005,75.2,67.8
47-4031.00,Fence Erectors,2.625,2.5357142857142856,2.3533333333333335,2.5949999999999998,1.965,1.4675,2.186666666666667,61.1,51.2
47-4041.00,Hazardous Materials Removal Workers,3.1225000000000005,2.91,2.898333333333333,3.1274999999999995,2.2775,1.6875,2.395,63.3,53.6
47-4051.00,Highway Maintenance Workers,2.7175000000000002,2.4828571428571427,2.606666666666666,3.2199999999999998,2.035,1.465,2.018333333333334,65.2,55.7
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,2.6275,2.7128571428571426,2.4166666666666665,3.4675000000000002,2.6225,1.5625,2.2283333333333335,69.9,61.0
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,2.75,2.642857142857143,2.606666666666667,3.375,2.6550000000000002,1.6275,2.2916666666666665,68.9,59.9
47-4091.00,Segmental Pavers,3.0925000000000002,2.7685714285714282,2.9783333333333335,2.75,1.9375,1.405,2.27,59.2,49.3
47-4099.03,Weatherization Installers and Technicians,3.0300000000000002,2.9299999999999997,2.855,3.0300000000000002,2.7199999999999998,2.1225,2.75,64.5,54.9
47-5011.00,"Derrick Operators, Oil and Gas",3.0649999999999995,2.8757142857142854,2.6899999999999995,3.5949999999999998,2.5925000000000002,1.4375,2.46,68.9,59.9
47-5012.00,"Rotary Drill Operators, Oil and Gas",3.1875,2.9985714285714287,2.9416666666666664,3.31,2.435,1.5025,2.145,65.8,56.4
47-5013.00,"Service Unit Operators, Oil and Gas",3.0949999999999998,3.0171428571428573,2.8349999999999995,3.5324999999999998,2.715,1.815,2.5416666666666665,68.1,59.0
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",2.875,2.7857142857142856,2.73,3.3725,2.625,1.5325,2.3349999999999995,68.1,58.9
47-5023.00,"Earth Drillers, Except Oil and Gas",2.7824999999999998,2.7328571428571427,2.563333333333333,3.4699999999999998,2.7524999999999995,1.6875,2.2099999999999995,70.1,61.3
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",3.3149999999999995,3.2485714285714287,2.7900000000000005,3.0625,2.0949999999999998,1.7825,2.5600000000000005,60.8,51.0
47-5041.00,Continuous Mining Machine Operators,2.7175000000000002,2.7685714285714282,2.3966666666666665,3.4725,2.69,1.5,2.1033333333333335,70.5,61.8
47-5043.00,"Roof Bolters, Mining",2.6550000000000002,2.7157142857142853,2.5849999999999995,3.2800000000000002,2.75,1.435,2.2716666666666665,69.1,60.1
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",2.7199999999999998,2.41,2.436666666666667,2.9675000000000002,2.375,1.25,1.875,66.8,57.5
47-5051.00,"Rock Splitters, Quarry",2.6225,2.3385714285714285,2.2083333333333335,2.75,1.8425,1.25,1.8116666666666668,63.1,53.4
47-5071.00,"Roustabouts, Oil and Gas",2.4675000000000002,2.515714285714286,2.3333333333333335,2.9375,2.315,1.375,2.1266666666666665,65.9,56.5
47-5081.00,Helpers--Extraction Workers,2.7524999999999995,2.75,2.4583333333333335,3.4050000000000002,2.8125,1.6575,2.145,70.4,61.7
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",3.4975,3.355714285714286,3.145,3.2800000000000002,2.565,2.0975,3.293333333333333,62.1,52.3
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",3.2475,2.9457142857142857,2.7916666666666665,3.125,3.2800000000000002,1.97,2.4583333333333335,69.2,60.2
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",3.1875,2.7485714285714287,2.7083333333333335,3.0300000000000002,3.285,2.0949999999999998,2.523333333333333,69.0,60.0
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",3.2824999999999998,3.0728571428571425,2.813333333333333,3.5925000000000002,3.4375,2.0324999999999998,2.5,72.3,64.0
49-2091.00,Avionics Technicians,3.3149999999999995,3.0700000000000003,2.795,3.4699999999999998,3.3774999999999995,2.125,2.4783333333333335,71.3,62.7
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",3.0,2.9457142857142857,2.605,3.5949999999999998,3.6875,2.06,2.5016666666666665,74.5,66.8
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3.125,2.7642857142857147,2.5833333333333335,3.125,2.8725000000000005,1.965,2.2916666666666665,68.0,58.8
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",3.09,3.052857142857143,2.795,3.5949999999999998,3.4074999999999998,2.435,2.563333333333333,71.9,63.5
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",3.125,2.8742857142857146,2.668333333333333,3.2199999999999998,2.9350000000000005,2.1574999999999998,2.5833333333333335,67.8,58.6
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",3.0949999999999998,2.787142857142857,2.8333333333333335,3.25,3.2800000000000002,2.0324999999999998,2.331666666666667,70.3,61.6
49-2097.00,Audiovisual Equipment Installers and Repairers,3.0925000000000002,2.858571428571428,2.6666666666666665,3.3100000000000005,3.3449999999999998,1.8425,2.5016666666666665,71.2,62.6
49-2098.00,Security and Fire Alarm Systems Installers,3.1574999999999998,2.822857142857143,2.563333333333333,3.0300000000000002,2.8449999999999998,1.875,2.331666666666667,67.2,57.9
49-3011.00,Aircraft Mechanics and Service Technicians,3.3149999999999995,3.1614285714285715,2.8766666666666665,3.875,3.5324999999999998,2.0625,2.5600000000000005,73.9,66.1
49-3021.00,Automotive Body and Related Repairers,2.815,2.698571428571428,2.6266666666666665,3.0,2.6550000000000002,1.75,2.186666666666667,66.5,57.2
49-3022.00,Automotive Glass Installers and Repairers,2.69,2.5728571428571425,2.608333333333333,2.625,2.6550000000000002,1.56,2.0216666666666665,65.1,55.6
49-3023.00,Automotive Service Technicians and Mechanics,3.0,2.8385714285714285,2.688333333333333,3.3725000000000005,3.2199999999999998,1.78,2.48,71.0,62.4
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,2.9050000000000002,2.8214285714285716,2.311666666666667,3.4375,3.1550000000000002,1.8775,2.398333333333333,72.0,63.7
49-3041.00,Farm Equipment Mechanics and Service Technicians,3.0275,2.91,2.3966666666666665,3.5949999999999998,3.375,2.065,2.3766666666666665,73.6,65.6
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",3.0300000000000002,2.855714285714286,2.6683333333333334,3.7175000000000002,3.4699999999999998,2.065,2.5416666666666665,73.9,66.0
49-3043.00,Rail Car Repairers,2.94,2.697142857142857,2.48,3.4050000000000002,3.2800000000000002,1.6875,2.375,72.5,64.3
49-3051.00,Motorboat Mechanics and Service Technicians,2.8425000000000002,2.625714285714286,2.25,3.4975,3.1550000000000002,1.9375,2.1466666666666665,73.2,65.2
49-3052.00,Motorcycle Mechanics,2.9975000000000005,2.888571428571429,2.645,3.3099999999999996,3.0949999999999998,1.815,2.188333333333333,70.4,61.7
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,2.875,2.6799999999999997,2.3533333333333335,3.375,3.1899999999999995,1.72,2.168333333333333,72.6,64.3
49-3091.00,Bicycle Repairers,3.2199999999999998,2.8042857142857143,3.0033333333333334,3.0600000000000005,3.285,1.5925,2.335,69.1,60.1
49-3092.00,Recreational Vehicle Service Technicians,3.16,2.8228571428571425,2.7916666666666665,3.215,2.935,1.75,2.331666666666667,68.4,59.3
49-3093.00,Tire Repairers and Changers,2.6875,2.3742857142857146,2.5416666666666665,2.8475,2.3449999999999998,1.345,2.2083333333333335,64.9,55.4
49-9011.00,Mechanical Door Repairers,3.0275,2.84,2.9166666666666665,2.9699999999999998,2.9050000000000002,1.625,2.3149999999999995,66.6,57.3
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",3.0600000000000005,2.802857142857143,2.4583333333333335,3.09,2.9074999999999998,1.8425,2.125,68.7,59.7
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3.1574999999999998,2.925714285714286,2.8149999999999995,3.3425000000000002,3.2199999999999998,1.905,2.6266666666666665,69.9,61.0
49-9031.00,Home Appliance Repairers,3.1875,2.8042857142857143,2.625,3.375,3.375,1.8425,2.4150000000000005,72.0,63.6
49-9041.00,Industrial Machinery Mechanics,2.9375,2.942857142857143,2.436666666666667,3.9375,3.435,1.97,2.4583333333333335,75.5,68.2
49-9043.00,"Maintenance Workers, Machinery",2.8149999999999995,2.6257142857142854,2.3716666666666666,3.56,3.2824999999999998,1.845,2.145,74.1,66.2
49-9044.00,Millwrights,2.9675000000000002,2.9271428571428575,2.9399999999999995,3.5,3.5,2.0,2.5400000000000005,72.2,63.9
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",2.7824999999999998,2.5185714285714282,2.418333333333333,2.9375,2.5300000000000002,1.405,1.9799999999999998,67.0,57.7
49-9051.00,Electrical Power-Line Installers and Repairers,2.9399999999999995,2.891428571428572,2.6016666666666666,3.25,2.9350000000000005,1.72,2.5,68.8,59.8
49-9052.00,Telecommunications Line Installers and Repairers,2.9050000000000002,2.7314285714285718,2.52,3.0,2.6275,1.8125,2.1683333333333334,66.5,57.2
49-9061.00,Camera and Photographic Equipment Repairers,2.965,2.8742857142857146,2.186666666666667,3.0949999999999998,3.0025,2.0925000000000002,2.268333333333333,69.5,60.5
49-9062.00,Medical Equipment Repairers,2.9375,2.802857142857143,2.6033333333333335,3.41,3.4375,2.2800000000000002,2.4583333333333335,72.3,64.0
49-9063.00,Musical Instrument Repairers and Tuners,2.9350000000000005,3.0,2.8350000000000004,3.31,2.815,1.72,2.5849999999999995,67.5,58.3
49-9064.00,Watch and Clock Repairers,2.7824999999999998,2.552857142857143,2.3533333333333335,2.9675000000000002,2.75,1.6575,2.145,68.1,58.9
49-9071.00,"Maintenance and Repair Workers, General",2.9699999999999998,2.854285714285715,2.523333333333333,3.2775,3.4399999999999995,1.94,2.4166666666666665,72.0,63.7
49-9081.00,Wind Turbine Service Technicians,3.0925000000000002,2.9800000000000004,2.52,3.5925000000000002,3.2199999999999998,1.8725,2.6216666666666666,72.0,63.6
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",2.8149999999999995,2.5028571428571427,2.313333333333333,3.0625,2.875,1.5,2.3983333333333334,69.2,60.2
49-9092.00,Commercial Divers,3.4050000000000002,3.037142857142857,3.0,3.4699999999999998,3.0,1.8425,2.5416666666666665,68.7,59.7
49-9094.00,Locksmiths and Safe Repairers,2.965,2.5542857142857143,2.5849999999999995,3.09,2.935,1.75,2.311666666666667,68.8,59.7
49-9095.00,Manufactured Building and Mobile Home Installers,3.125,3.3057142857142856,3.1650000000000005,3.5925000000000002,2.8100000000000005,1.81,2.8333333333333335,67.1,57.8
49-9096.00,Riggers,2.9050000000000002,2.6571428571428575,2.456666666666667,3.0324999999999998,2.5949999999999998,1.375,2.0833333333333335,67.4,58.2
49-9097.00,Signal and Track Switch Repairers,2.91,2.8042857142857143,2.4350000000000005,3.7175000000000002,3.625,1.9375,2.188333333333333,76.0,68.9
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",2.715,2.64,2.313333333333333,3.09,2.8425000000000002,1.53,1.9366666666666668,69.9,61.0
49-9099.01,Geothermal Technicians,3.0625,2.9257142857142857,2.668333333333333,3.5324999999999998,3.0300000000000002,2.1574999999999998,2.563333333333333,70.2,61.4
51-1011.00,First-Line Supervisors of Production and Operating Workers,3.5949999999999998,3.337142857142857,3.25,2.7800000000000002,1.935,1.7825,3.0416666666666665,55.1,45.1
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.9675000000000002,2.802857142857143,2.5649999999999995,3.005,2.91,1.9375,2.5216666666666665,67.2,57.9
51-2021.00,"Coil Winders, Tapers, and Finishers",2.7199999999999998,2.4114285714285715,2.168333333333333,2.56,1.435,1.375,1.8566666666666667,58.8,48.9
51-2022.00,Electrical and Electronic Equipment Assemblers,3.0024999999999995,2.602857142857143,2.435,2.8449999999999998,2.2175000000000002,1.75,2.1683333333333334,63.4,53.8
51-2023.00,Electromechanical Equipment Assemblers,2.8449999999999998,2.467142857142857,2.0866666666666664,3.0300000000000002,2.375,1.845,2.061666666666667,67.0,57.7
51-2031.00,Engine and Other Machine Assemblers,2.8425000000000002,2.5185714285714282,2.395,3.0649999999999995,2.565,1.8775,2.186666666666667,67.2,57.9
51-2041.00,Structural Metal Fabricators and Fitters,2.8125,2.3228571428571425,2.2483333333333335,2.4074999999999998,1.78,1.6225,1.7900000000000003,59.8,50.0
51-2051.00,Fiberglass Laminators and Fabricators,2.9699999999999998,2.642857142857143,2.608333333333333,2.8149999999999995,1.655,1.7525,2.2516666666666665,58.8,48.9
51-2061.00,Timing Device Assemblers and Adjusters,2.7199999999999998,2.4457142857142857,2.226666666666667,3.0625,2.5925000000000002,1.75,1.9783333333333335,68.5,59.4
51-2092.00,Team Assemblers,2.9675000000000002,2.537142857142857,2.6466666666666665,2.7475000000000005,1.8125,1.53,2.3333333333333335,59.6,49.7
51-3011.00,Bakers,2.7824999999999998,2.6785714285714284,2.395,2.5324999999999998,1.28,1.6875,2.125,55.5,45.5
51-3021.00,Butchers and Meat Cutters,2.8425000000000002,2.608571428571428,2.8333333333333335,2.375,1.435,1.5325,2.4583333333333335,53.7,43.7
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",2.6550000000000002,2.447142857142857,2.605,2.2800000000000002,1.625,1.375,2.061666666666667,56.5,46.5
51-3023.00,Slaughterers and Meat Packers,2.25,1.947142857142857,1.9816666666666667,2.1525,1.285,1.1875,1.793333333333333,57.2,47.2
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",3.0300000000000002,2.7857142857142856,2.6650000000000005,3.0275,1.995,1.5,1.9799999999999998,62.9,53.1
