O*NET-SOC Code,Title,basic_skills,cognitive_skills,social_skills,operations_skills,maintenance_skills,technical_skills,management_skills,intermediate_automation_risk,automation_risk,automation_risk_score,missing_job
23-1022.00,"Arbitrators, Mediators, and Conciliators",4.2175,3.2157142857142857,3.52,1.125,1.0,1.56,2.105,0.44,0.44,54.0,False
29-1023.00,Orthodontists,3.815,3.6785714285714284,3.4399999999999995,2.2824999999999998,1.25,2.2199999999999998,2.811666666666667,0.44,0.44,54.0,False
27-1027.00,Set and Exhibit Designers,3.69,3.34,3.0833333333333335,1.875,1.535,2.0949999999999998,3.0016666666666665,0.44,0.44,54.0,False
25-2023.00,"Career/Technical Education Teachers, Middle School",3.9350000000000005,3.5014285714285713,3.356666666666667,1.94,1.3125,1.97,2.6033333333333335,0.44,0.44,54.0,False
53-6021.00,Parking Attendants,3.0,2.357142857142857,2.6899999999999995,2.0275,1.25,1.4375,1.9583333333333333,0.44,0.44,54.0,False
25-9031.00,Instructional Coordinators,4.0600000000000005,3.6628571428571424,3.645,1.5,1.03,1.905,2.9983333333333335,0.44,0.44,54.0,False
27-1011.00,Art Directors,3.7824999999999998,3.4285714285714284,3.2283333333333335,1.4975,1.09,1.625,2.9166666666666665,0.44,0.44,54.0,False
27-1012.00,Craft Artists,3.0600000000000005,2.7685714285714282,2.4783333333333335,2.2199999999999998,1.785,1.72,2.268333333333333,0.44,0.44,54.0,False
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",4.125,3.5342857142857147,3.2083333333333335,1.3425,1.1875,1.6875,2.6666666666666665,0.44,0.44,54.0,False
27-2011.00,Actors,3.5975,2.697142857142857,2.75,1.0625,1.0,1.1875,1.8966666666666665,0.44,0.44,54.0,False
29-1022.00,Oral and Maxillofacial Surgeons,3.8149999999999995,3.714285714285715,3.145,2.5649999999999995,1.72,2.4050000000000002,2.73,0.44,0.44,54.0,False
27-2021.00,Athletes and Sports Competitors,3.375,3.0185714285714282,3.0833333333333335,2.0025,1.22,1.6875,2.2916666666666665,0.44,0.44,54.0,False
31-1120.00,Home Health and Personal Care Aides,3.3100000000000005,2.8214285714285716,3.206666666666667,1.8125,1.0,1.53,2.2283333333333335,0.44,0.44,54.0,True
27-2031.00,Dancers,2.8449999999999998,2.5357142857142856,2.605,1.095,1.0,1.125,1.8349999999999997,0.44,0.44,54.0,False
51-8012.00,Power Distributors and Dispatchers,3.465,3.0871428571428576,2.726666666666667,2.8425000000000002,1.5,1.9075,2.4583333333333335,0.44,0.44,54.0,False
27-3031.00,Public Relations Specialists,4.0600000000000005,3.2528571428571427,3.5,1.25,1.0,1.6575,2.75,0.44,0.44,54.0,False
27-4032.00,Film and Video Editors,3.375,2.9800000000000004,2.668333333333333,2.1275,1.3775,1.5325,2.33,0.44,0.44,54.0,False
29-2057.00,Ophthalmic Medical Technicians,3.2775,2.642857142857143,2.6650000000000005,2.1225,1.78,1.75,1.8933333333333333,0.44,0.44,54.0,False
33-3021.00,Detectives and Criminal Investigators,3.9725,3.2857142857142856,3.313333333333333,2.2824999999999998,1.125,1.875,2.4583333333333335,0.44,0.44,54.0,False
53-2022.00,Airfield Operations Specialists,3.7199999999999998,3.3042857142857143,3.125,2.4050000000000002,1.0625,1.7175,2.643333333333333,0.44,0.44,54.0,False
17-3026.01,Nanotechnology Engineering Technologists and Technicians,3.4375,3.162857142857143,2.893333333333333,2.9074999999999998,1.9675,2.4975,2.605,0.44,0.44,54.0,False
31-1121.00,Home Health Aides,3.3100000000000005,2.8214285714285716,3.206666666666667,1.8125,1.0,1.53,2.2283333333333335,0.44,0.44,54.0,False
31-1122.00,Personal Care Aides,3.035,2.7157142857142853,3.1266666666666665,2.065,1.0,1.53,2.125,0.44,0.44,54.0,False
27-1029.00,"Designers, All Other",3.69,3.34,3.0833333333333335,1.875,1.535,2.0949999999999998,3.0016666666666665,0.44,0.44,54.0,True
31-1132.00,Orderlies,2.81,2.2285714285714286,2.731666666666667,1.94,1.0925,1.28,1.7099999999999997,0.44,0.44,54.0,False
33-9011.00,Animal Control Workers,3.4050000000000002,2.8042857142857143,2.8733333333333335,1.72,1.125,1.44,2.145,0.44,0.44,54.0,False
31-1133.00,Psychiatric Aides,3.4675000000000002,2.9642857142857144,3.355,2.0,1.0,1.6525,2.2116666666666664,0.44,0.44,54.0,False
17-3024.01,Robotics Technicians,3.5324999999999998,3.1771428571428575,2.7533333333333325,3.6875,3.5300000000000002,2.8449999999999998,2.56,0.34,0.43637756497948027,53.6,False
51-9071.06,Gem and Diamond Workers,2.9350000000000005,2.697142857142857,2.4783333333333335,2.5949999999999998,1.905,1.7825,2.145,0.43,0.43,53.0,False
33-3052.00,Transit and Railroad Police,3.5925000000000002,3.1814285714285715,3.145,2.2824999999999998,1.0,1.56,2.543333333333333,0.43,0.43,53.0,False
11-9072.00,"Entertainment and Recreation Managers, Except Gambling",3.6875,3.447142857142857,3.5833333333333335,1.9675,1.0,1.9975,3.2266666666666666,0.43,0.43,53.0,True
47-2132.00,"Insulation Workers, Mechanical",2.6574999999999998,2.607142857142857,2.393333333333333,2.5600000000000005,1.6575,1.5,2.063333333333333,0.43,0.43,53.0,False
51-9198.00,Helpers--Production Workers,2.5324999999999998,2.25,2.186666666666667,2.5275,1.81,1.4375,1.8966666666666665,0.43,0.43,53.0,False
11-9033.00,"Education Administrators, Postsecondary",4.03,3.59,3.685,1.345,1.0,1.845,3.375,0.43,0.43,53.0,False
29-1024.00,Prosthodontists,3.75,3.358571428571428,3.081666666666667,2.34,1.7525,2.1875,2.645,0.43,0.43,53.0,False
53-4031.00,Railroad Conductors and Yardmasters,3.3425000000000002,3.107142857142857,2.981666666666666,2.9699999999999998,1.03,1.6575,2.688333333333333,0.43,0.43,53.0,False
17-2072.01,Radio Frequency Identification Device Specialists,3.5925000000000002,3.16,2.875,2.5324999999999998,2.125,2.4050000000000002,2.606666666666666,0.43,0.43,53.0,False
43-5041.00,"Meter Readers, Utilities",2.9050000000000002,2.5728571428571425,2.625,2.66,1.685,1.72,2.1466666666666665,0.43,0.43,53.0,False
25-1021.00,"Computer Science Teachers, Postsecondary",3.9699999999999998,3.61,3.3100000000000005,1.78,1.22,2.7175000000000002,2.75,0.5,0.42959358288770055,53.0,False
53-7063.00,Machine Feeders and Offbearers,2.6574999999999998,2.1785714285714284,2.1466666666666665,2.875,1.5625,1.3425,1.9383333333333332,0.43,0.43,53.0,False
39-5011.00,Barbers,2.8125,2.501428571428572,2.4350000000000005,1.94,1.69,1.4075,1.9566666666666668,0.43,0.43,53.0,False
43-5011.01,Freight Forwarders,3.4074999999999998,2.9457142857142857,3.2283333333333335,1.7175,1.375,1.8425,2.7083333333333335,0.43,0.43,53.0,False
11-3131.00,Training and Development Managers,3.9699999999999998,3.6957142857142857,3.6666666666666665,1.4375,1.0,1.9075,3.311666666666667,0.43,0.43,53.0,False
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,4.125,3.5,3.668333333333333,1.78,1.0,1.875,2.75,0.43,0.43,53.0,False
29-9021.00,Health Information Technologists and Medical Registrars,3.7824999999999998,3.4114285714285715,3.3100000000000005,2.375,1.2175,1.9075,2.608333333333333,0.43,0.43,53.0,True
11-3071.04,Supply Chain Managers,3.9699999999999998,3.5728571428571425,3.5600000000000005,1.7175,1.0,1.965,3.5849999999999995,0.43,0.43,53.0,False
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",2.9975000000000005,2.0357142857142856,2.686666666666667,1.3425,1.03,1.095,1.5016666666666667,0.43,0.43,53.0,False
11-3061.00,Purchasing Managers,3.94,3.392857142857143,3.668333333333333,1.78,1.0,1.97,3.5,0.43,0.43,53.0,False
39-3092.00,Costume Attendants,2.9050000000000002,2.447142857142857,2.8333333333333335,1.875,1.03,1.28,2.23,0.43,0.43,53.0,False
51-9199.00,"Production Workers, All Other",2.5324999999999998,2.25,2.186666666666667,2.5275,1.81,1.4375,1.8966666666666665,0.43,0.43,53.0,True
17-3025.00,Environmental Engineering Technologists and Technicians,3.5649999999999995,3.3042857142857143,2.898333333333333,2.9375,2.065,2.625,2.75,0.43,0.43,53.0,False
53-6061.00,Passenger Attendants,3.25,2.4271428571428575,3.168333333333333,2.2824999999999998,1.0,1.47,1.876666666666667,0.43,0.43,53.0,False
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",2.8425000000000002,2.7328571428571427,2.27,3.16,2.0949999999999998,1.875,2.293333333333333,0.43,0.43,53.0,False
51-9011.00,Chemical Equipment Operators and Tenders,3.2199999999999998,3.0542857142857143,2.4983333333333335,3.44,2.1275,2.2175000000000002,2.4166666666666665,0.43,0.43,53.0,False
51-9194.00,Etchers and Engravers,2.8425000000000002,2.59,2.311666666666667,2.9350000000000005,1.9975,1.715,2.105,0.43,0.43,53.0,False
51-4192.00,"Layout Workers, Metal and Plastic",2.8149999999999995,2.7314285714285718,2.3349999999999995,2.75,2.0925000000000002,1.7775,1.9783333333333335,0.43,0.43,53.0,False
35-2012.00,"Cooks, Institution and Cafeteria",2.9375,2.8214285714285716,2.811666666666667,2.7800000000000002,1.1875,1.625,2.625,0.43,0.43,53.0,False
47-2051.00,Cement Masons and Concrete Finishers,2.625,2.59,2.415,2.7824999999999998,1.845,1.685,2.2083333333333335,0.43,0.43,53.0,False
35-3011.00,Bartenders,3.1550000000000002,2.697142857142857,3.1650000000000005,1.9375,1.0925,1.5,2.438333333333333,0.43,0.43,53.0,False
29-1029.00,"Dentists, All Other Specialists",3.75,3.358571428571428,3.081666666666667,2.34,1.7525,2.1875,2.645,0.43,0.43,53.0,True
23-1011.00,Lawyers,4.4675,3.6242857142857146,3.581666666666667,1.095,1.0,1.625,2.813333333333333,0.43,0.43,53.0,False
29-1123.00,Physical Therapists,3.9699999999999998,3.4285714285714284,3.438333333333333,2.0625,1.4075,2.06,2.7899999999999996,0.43,0.43,53.0,False
19-4012.01,Precision Agriculture Technicians,3.7199999999999998,3.2699999999999996,2.77,2.75,2.2199999999999998,2.5324999999999998,2.52,0.43,0.43,53.0,False
13-1041.00,Compliance Officers,3.8449999999999998,2.9828571428571427,3.1650000000000005,1.935,1.0,1.53,2.5216666666666665,0.43,0.43,53.0,False
31-9091.00,Dental Assistants,3.3774999999999995,2.7671428571428573,2.8733333333333335,2.31,1.69,1.8125,2.2283333333333335,0.43,0.43,53.0,False
31-2021.00,Physical Therapist Assistants,3.5625,3.0357142857142856,3.081666666666667,2.4025,1.6225,2.065,2.48,0.43,0.43,53.0,False
29-1292.00,Dental Hygienists,3.3425000000000002,2.857142857142857,2.936666666666667,2.44,1.655,1.91,2.125,0.43,0.43,53.0,False
41-9041.00,Telemarketers,3.4675000000000002,2.127142857142857,3.1033333333333335,1.1225,1.0,1.22,1.6450000000000002,0.43,0.43,53.0,False
53-2031.00,Flight Attendants,3.5300000000000002,2.91,3.313333333333333,2.125,1.0,1.6275,2.23,0.43,0.43,53.0,False
29-2011.04,Histotechnologists,3.2800000000000002,2.948571428571428,2.706666666666667,2.8100000000000005,2.0,2.1875,2.4983333333333335,0.43,0.43,53.0,False
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",3.8774999999999995,3.4828571428571427,3.436666666666667,1.5925,1.0,1.6875,3.1650000000000005,0.43,0.43,53.0,False
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2.8125,2.607142857142857,2.186666666666667,2.7824999999999998,1.9675,1.6525,2.1,0.43,0.43,53.0,False
47-2081.00,Drywall and Ceiling Tile Installers,2.625,2.4828571428571427,2.2083333333333335,2.375,1.9075,1.53,2.0416666666666665,0.43,0.43,53.0,False
13-1151.00,Training and Development Specialists,4.035,3.7157142857142853,3.6650000000000005,1.5,1.03,1.845,2.956666666666667,0.43,0.43,53.0,False
13-1081.01,Logistics Engineers,3.9675000000000002,3.608571428571428,3.0833333333333335,2.3125,1.3775,2.9375,3.395,0.47,0.4302596348884381,53.0,False
29-2081.00,"Opticians, Dispensing",3.7199999999999998,2.891428571428572,3.1466666666666665,2.375,1.625,2.0025,2.375,0.43,0.43,53.0,False
29-9091.00,Athletic Trainers,3.7824999999999998,3.4114285714285715,3.3100000000000005,2.375,1.2175,1.9075,2.608333333333333,0.43,0.43,53.0,False
11-9071.00,Gambling Managers,3.6875,3.447142857142857,3.5833333333333335,1.9675,1.0,1.9975,3.2266666666666666,0.43,0.43,53.0,False
13-1032.00,"Insurance Appraisers, Auto Damage",3.625,2.6799999999999997,2.815,2.2199999999999998,1.405,1.5925,2.315,0.43,0.43,53.0,False
39-5094.00,Skincare Specialists,3.1550000000000002,2.8042857142857143,2.895,1.7525,1.1875,1.315,1.8966666666666665,0.43,0.43,53.0,False
37-3011.00,Landscaping and Groundskeeping Workers,2.4074999999999998,2.25,2.2716666666666665,2.4975,1.9025,1.4975,1.8533333333333335,0.43,0.43,53.0,False
35-3031.00,Waiters and Waitresses,3.0300000000000002,2.557142857142857,3.02,1.78,1.0,1.34,1.9783333333333335,0.43,0.43,53.0,False
21-2021.00,"Directors, Religious Activities and Education",3.8125,3.5185714285714282,3.605,1.655,1.0,1.7825,2.936666666666667,0.43,0.43,53.0,False
11-9131.00,Postmasters and Mail Superintendents,3.8125,3.2857142857142856,3.5833333333333335,2.0925000000000002,1.0,1.97,3.2099999999999995,0.43,0.43,53.0,False
11-9039.00,"Education Administrators, All Other",4.03,3.59,3.685,1.345,1.0,1.845,3.375,0.43,0.43,53.0,True
39-3099.00,"Entertainment Attendants and Related Workers, All Other",2.9975000000000005,2.0357142857142856,2.686666666666667,1.3425,1.03,1.095,1.5016666666666667,0.43,0.43,53.0,True
11-9171.00,Funeral Home Managers,3.5300000000000002,2.967142857142857,3.4166666666666665,1.9975,1.03,1.81,2.893333333333334,0.43,0.43,53.0,False
53-6099.00,"Transportation Workers, All Other",3.25,2.4271428571428575,3.168333333333333,2.2824999999999998,1.0,1.47,1.876666666666667,0.43,0.43,53.0,True
51-6031.00,Sewing Machine Operators,2.3725,2.4614285714285713,2.0216666666666665,2.5600000000000005,1.595,1.25,1.96,0.43,0.43,53.0,False
51-4071.00,Foundry Mold and Coremakers,2.4375,2.4457142857142857,2.1033333333333335,2.5300000000000002,1.75,1.4075,2.0433333333333334,0.43,0.43,53.0,False
47-2021.00,Brickmasons and Blockmasons,2.75,2.7142857142857144,2.52,2.6550000000000002,1.935,1.8125,2.2083333333333335,0.43,0.43,53.0,False
51-2051.00,Fiberglass Laminators and Fabricators,2.9699999999999998,2.642857142857143,2.608333333333333,2.8149999999999995,1.655,1.7525,2.2516666666666665,0.43,0.43,53.0,False
21-1013.00,Marriage and Family Therapists,4.2825,3.5885714285714285,3.77,1.2175,1.0,1.7825,2.52,0.43,0.43,53.0,False
21-2099.00,"Religious Workers, All Other",3.8125,3.5185714285714282,3.605,1.655,1.0,1.7825,2.936666666666667,0.43,0.43,53.0,True
19-1023.00,Zoologists and Wildlife Biologists,3.9699999999999998,3.4285714285714284,3.206666666666667,2.1225,1.0,2.69,2.855,0.51,0.4281525054466232,52.8,False
17-3026.00,Industrial Engineering Technologists and Technicians,3.5625,3.2857142857142856,2.813333333333334,2.2175000000000002,1.905,2.7199999999999998,2.7083333333333335,0.47,0.4229750927397987,52.3,False
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",2.69,2.3757142857142854,2.2900000000000005,2.7800000000000002,1.72,1.405,1.9599999999999997,0.42,0.42,52.0,False
51-9081.00,Dental Laboratory Technicians,3.065,2.857142857142857,2.5866666666666664,2.75,1.97,1.8125,2.273333333333333,0.42,0.42,52.0,False
11-1031.00,Legislators,3.875,3.462857142857143,3.5,2.065,1.0,1.78,3.2883333333333336,0.42,0.42,52.0,True
47-2044.00,Tile and Stone Setters,2.75,2.5357142857142856,2.561666666666667,2.3425000000000002,1.905,1.685,2.145,0.42,0.42,52.0,False
53-2012.00,Commercial Pilots,3.5949999999999998,3.4257142857142857,2.855,3.7175000000000002,1.565,2.0925000000000002,2.5833333333333335,0.42,0.42,52.0,False
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",2.6574999999999998,2.1242857142857146,2.2716666666666665,2.31,1.6275,1.3125,1.9783333333333335,0.42,0.42,52.0,False
53-3052.00,"Bus Drivers, Transit and Intercity",2.8425000000000002,2.427142857142857,2.5600000000000005,2.9050000000000002,1.47,1.4375,2.0833333333333335,0.42,0.42,52.0,False
53-3033.00,Light Truck Drivers,3.0275,2.442857142857143,2.355,2.4975,1.75,1.405,2.06,0.42,0.42,52.0,False
47-2082.00,Tapers,2.5025,2.302857142857143,2.226666666666667,2.1225,1.59,1.215,1.9150000000000003,0.42,0.42,52.0,False
47-2053.00,Terrazzo Workers and Finishers,2.3449999999999998,2.4642857142857144,2.3333333333333335,2.6550000000000002,1.9675,1.595,2.0416666666666665,0.42,0.42,52.0,False
29-1125.00,Recreational Therapists,3.94,3.3414285714285716,3.75,1.72,1.095,1.845,2.6466666666666665,0.42,0.42,52.0,False
47-2041.00,Carpet Installers,2.5949999999999998,2.6785714285714284,2.625,2.5600000000000005,1.815,1.655,2.186666666666667,0.42,0.42,52.0,False
29-1071.01,Anesthesiologist Assistants,3.6225000000000005,3.1242857142857146,2.8533333333333335,2.94,1.97,2.2525,2.561666666666667,0.42,0.42,52.0,False
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",2.7800000000000002,2.5885714285714285,2.4133333333333336,2.2475,1.75,1.44,2.081666666666667,0.42,0.42,52.0,False
51-4052.00,"Pourers and Casters, Metal",2.625,2.5357142857142856,2.23,2.9050000000000002,1.9675,1.6275,2.105,0.42,0.42,52.0,False
29-2099.00,"Health Technologists and Technicians, All Other",3.7524999999999995,2.995714285714286,2.768333333333334,2.9699999999999998,1.875,1.9675,2.5016666666666665,0.42,0.42,52.0,True
27-2032.00,Choreographers,3.5649999999999995,3.2857142857142856,3.4583333333333335,1.1875,1.0,1.37,2.5400000000000005,0.42,0.42,52.0,False
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2.8449999999999998,2.6042857142857145,2.186666666666667,3.2225,2.1574999999999998,1.78,1.9766666666666666,0.42,0.42,52.0,False
27-2012.00,Producers and Directors,4.0325,3.3385714285714285,3.315,2.0949999999999998,1.1875,1.8425,3.2900000000000005,0.42,0.42,52.0,False
25-2059.01,Adapted Physical Education Specialists,3.94,3.5385714285714287,3.5833333333333335,1.875,1.03,1.6575,2.5816666666666666,0.42,0.42,52.0,False
25-2012.00,"Kindergarten Teachers, Except Special Education",3.7824999999999998,3.2857142857142856,3.6850000000000005,1.565,1.0,1.625,2.5833333333333335,0.42,0.42,52.0,False
51-2023.00,Electromechanical Equipment Assemblers,2.8449999999999998,2.467142857142857,2.0866666666666664,3.0300000000000002,2.375,1.845,2.061666666666667,0.42,0.42,52.0,False
21-1021.00,"Child, Family, and School Social Workers",4.2825,3.5714285714285716,3.7483333333333335,1.8425,1.0,1.7825,2.5649999999999995,0.42,0.42,52.0,False
21-1012.00,"Educational, Guidance, and Career Counselors and Advisors",4.065,3.4114285714285715,3.7266666666666666,1.3125,1.0,1.6575,2.5,0.42,0.42,52.0,False
19-4031.00,Chemical Technicians,3.785,3.302857142857143,2.811666666666667,3.0625,2.3449999999999998,2.6550000000000002,2.6233333333333335,0.42,0.42,52.0,False
19-1032.00,Foresters,3.8774999999999995,3.448571428571428,3.186666666666667,2.5949999999999998,1.59,2.3125,3.3100000000000005,0.42,0.42,52.0,False
17-3029.01,Non-Destructive Testing Specialists,3.4675000000000002,3.0342857142857147,2.77,3.3125,2.06,2.3425000000000002,2.561666666666667,0.42,0.42,52.0,False
39-9099.00,"Personal Care and Service Workers, All Other",3.4375,3.051428571428572,3.5416666666666665,1.875,1.0,1.66,2.7283333333333335,0.42,0.42,52.0,True
13-1075.00,Labor Relations Specialists,4.1575,3.2671428571428573,3.5849999999999995,1.185,1.0,1.5025,2.7083333333333335,0.42,0.42,52.0,False
11-9161.00,Emergency Management Directors,4.03,3.8385714285714285,3.8333333333333335,1.905,1.0,1.97,3.2900000000000005,0.42,0.42,52.0,False
51-2028.00,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",2.8449999999999998,2.467142857142857,2.0866666666666664,3.0300000000000002,2.375,1.845,2.061666666666667,0.42,0.42,52.0,True
11-9032.00,"Education Administrators, Kindergarten through Secondary",4.2825,3.8214285714285716,3.8349999999999995,1.8425,1.03,2.0925000000000002,3.606666666666667,0.42,0.42,52.0,False
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",3.9375,3.537142857142857,3.773333333333333,1.7825,1.0,1.875,3.33,0.42,0.42,52.0,False
53-3051.00,"Bus Drivers, School",2.8425000000000002,2.427142857142857,2.5600000000000005,2.9050000000000002,1.47,1.4375,2.0833333333333335,0.42,0.42,52.0,True
53-3053.00,Shuttle Drivers and Chauffeurs,2.8425000000000002,2.427142857142857,2.5600000000000005,2.9050000000000002,1.47,1.4375,2.0833333333333335,0.42,0.42,52.0,True
53-3054.00,Taxi Drivers,2.8425000000000002,2.427142857142857,2.5600000000000005,2.9050000000000002,1.47,1.4375,2.0833333333333335,0.42,0.42,52.0,True
53-3099.00,"Motor Vehicle Operators, All Other",2.8425000000000002,2.427142857142857,2.5600000000000005,2.9050000000000002,1.47,1.4375,2.0833333333333335,0.42,0.42,52.0,True
51-3021.00,Butchers and Meat Cutters,2.8425000000000002,2.608571428571428,2.8333333333333335,2.375,1.435,1.5325,2.4583333333333335,0.42,0.42,52.0,False
11-2022.00,Sales Managers,3.875,3.5357142857142856,3.8766666666666665,1.5625,1.0,1.9975,3.395,0.42,0.42,52.0,False
11-1021.00,General and Operations Managers,3.875,3.462857142857143,3.5,2.065,1.0,1.78,3.2883333333333336,0.42,0.42,52.0,False
51-4061.00,"Model Makers, Metal and Plastic",2.9074999999999998,2.8757142857142854,2.2516666666666665,3.3425000000000002,2.4074999999999998,2.06,2.1033333333333335,0.42,0.42,52.0,False
29-2043.00,Paramedics,3.5925000000000002,3.0700000000000003,3.0400000000000005,3.0300000000000002,1.9375,2.2475,2.293333333333333,0.42,0.42,52.0,True
29-2042.00,Emergency Medical Technicians,3.5925000000000002,3.0700000000000003,3.0400000000000005,3.0300000000000002,1.9375,2.2475,2.293333333333333,0.42,0.42,52.0,True
29-1129.02,Music Therapists,3.8425000000000002,3.3757142857142854,3.5416666666666665,1.78,1.155,1.7525,2.625,0.42,0.42,52.0,False
17-3029.00,"Engineering Technologists and Technicians, Except Drafters, All Other",3.4675000000000002,3.0342857142857147,2.77,3.3125,2.06,2.3425000000000002,2.561666666666667,0.42,0.42,52.0,True
43-5011.00,Cargo and Freight Agents,3.3425000000000002,2.6785714285714284,2.9166666666666665,2.0625,1.465,1.5025,2.1650000000000005,0.42,0.42,52.0,False
41-2021.00,Counter and Rental Clerks,3.3449999999999998,2.5171428571428573,2.9599999999999995,1.905,1.465,1.5625,2.25,0.42,0.42,52.0,False
41-2012.00,Gambling Change Persons and Booth Cashiers,2.9675000000000002,2.358571428571429,2.77,2.1875,1.56,1.5325,2.125,0.42,0.42,52.0,False
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,3.81,3.41,3.5833333333333335,1.685,1.0,1.75,3.313333333333333,0.42,0.42,52.0,False
39-9041.00,Residential Advisors,3.4375,3.051428571428572,3.5416666666666665,1.875,1.0,1.66,2.7283333333333335,0.42,0.42,52.0,False
39-9032.00,Recreation Workers,3.56,3.051428571428571,3.645,1.845,1.095,1.75,2.77,0.42,0.42,52.0,False
39-9031.00,Exercise Trainers and Group Fitness Instructors,3.0949999999999998,2.9657142857142853,3.188333333333333,1.815,1.405,1.5925,2.1266666666666665,0.42,0.42,52.0,False
39-9011.01,Nannies,3.4074999999999998,3.2328571428571427,3.5,1.755,1.0,1.53,2.48,0.42,0.42,52.0,False
39-7012.00,Travel Guides,3.5625,2.89,3.561666666666667,1.935,1.155,1.7825,2.811666666666667,0.42,0.42,52.0,False
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",3.5925000000000002,2.91,3.498333333333333,2.4050000000000002,1.0625,1.875,2.8966666666666665,0.42,0.42,52.0,False
25-2059.00,"Special Education Teachers, All Other",3.94,3.5385714285714287,3.5833333333333335,1.875,1.03,1.6575,2.5816666666666666,0.42,0.42,52.0,True
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",3.0,2.8385714285714285,2.813333333333333,1.75,1.22,1.22,1.7716666666666665,0.42,0.42,52.0,False
51-9083.00,Ophthalmic Laboratory Technicians,2.8774999999999995,2.641428571428572,2.435,2.9675000000000002,2.1225,1.8425,2.2483333333333335,0.42,0.42,52.0,False
33-3031.00,Fish and Game Wardens,3.5925000000000002,3.1999999999999997,3.1683333333333334,2.6574999999999998,1.72,2.1550000000000002,2.476666666666667,0.42,0.42,52.0,False
33-3011.00,Bailiffs,2.9399999999999995,2.642857142857143,2.94,1.6575,1.0,1.2175,1.8983333333333334,0.42,0.42,52.0,False
51-4111.00,Tool and Die Makers,2.7524999999999995,2.9085714285714284,2.1683333333333334,3.1875,2.6550000000000002,2.2175000000000002,2.188333333333333,0.42,0.42,52.0,False
33-1011.00,First-Line Supervisors of Correctional Officers,3.7824999999999998,3.265714285714286,3.52,1.9675,1.0,1.685,2.8333333333333335,0.42,0.42,52.0,False
33-3051.00,Police and Sheriff's Patrol Officers,3.6574999999999998,3.0871428571428576,3.52,2.125,1.0925,1.6875,2.418333333333333,0.42,0.42,52.0,False
31-2012.00,Occupational Therapy Aides,3.34,2.9285714285714284,3.188333333333333,2.065,1.3125,1.56,2.1016666666666666,0.42,0.42,52.0,False
31-2011.00,Occupational Therapy Assistants,3.6574999999999998,3.0,3.3149999999999995,2.035,1.3425,1.7825,2.625,0.42,0.42,52.0,False
29-2099.01,Neurodiagnostic Technologists,3.7524999999999995,2.995714285714286,2.768333333333334,2.9699999999999998,1.875,1.9675,2.5016666666666665,0.42,0.42,52.0,False
29-2031.00,Cardiovascular Technologists and Technicians,3.5925000000000002,3.0700000000000003,3.0400000000000005,3.0300000000000002,1.9375,2.2475,2.293333333333333,0.42,0.42,52.0,False
25-1054.00,"Physics Teachers, Postsecondary",4.0600000000000005,3.658571428571429,3.1650000000000005,1.965,1.8425,2.81,2.668333333333333,0.47,0.41251150895140654,51.3,False
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2.875,2.5885714285714285,2.2099999999999995,3.2824999999999998,2.1875,1.7175,2.0,0.41,0.41,51.0,False
51-6041.00,Shoe and Leather Workers and Repairers,2.75,2.4114285714285715,2.5233333333333334,2.4074999999999998,1.5,1.315,1.9583333333333333,0.41,0.41,51.0,False
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2.6275,2.6257142857142854,1.9816666666666662,3.3425000000000002,2.66,1.8775,1.9583333333333333,0.41,0.41,51.0,False
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.75,2.41,2.186666666666667,3.125,2.4375,1.875,2.105,0.41,0.41,51.0,False
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.8425000000000002,2.6771428571428575,2.2066666666666666,3.0925000000000002,2.4675000000000002,1.845,2.1033333333333335,0.41,0.41,51.0,False
51-5111.00,Prepress Technicians and Workers,3.0300000000000002,2.7857142857142856,2.7916666666666665,2.6225000000000005,1.905,1.78,2.23,0.41,0.41,51.0,False
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,2.8149999999999995,2.4457142857142857,2.2283333333333335,3.1574999999999998,2.3425000000000002,1.78,2.1016666666666666,0.41,0.41,51.0,False
