SOC Group,SOC Code,SOC Title,SOC Definition,Unnamed: 4,soc_code_clean,AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,occ_code_clean,major_group_code,major_group_title,employment_weight,economic_value_total,economic_value_percentage
Detailed,51-2021,"Coil Winders, Tapers, and Finishers","Wind wire coils used in electrical components, such as resistors and transformers, and in electrical equipment and instruments, such as field cores, bobbins, armature cores, electrical motors, generators, and control equipment.",,512021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-2021,"Coil Winders, Tapers, and Finishers",detailed,11900.0,3.7,,,,,22.13,46020.0,1.1,15.81,18.02,21.58,25.02,29.43,32890.0,37480.0,44890.0,52040.0,61220.0,,,512021,51-0000,Production Occupations,8.326652186222008e-05,547638000.0,0.005739944888672724
Detailed,51-2022,Electrical and Electronic Equipment Assemblers,"Assemble or modify electrical or electronic equipment, such as computers, test equipment telemetering systems, electric motors, and batteries.",,512022,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,51-0000,Production Occupations,0.0,0.0,0.0
Detailed,51-2023,Electromechanical Equipment Assemblers,"Assemble or modify electromechanical equipment or devices, such as servomechanisms, gyros, dynamometers, magnetic drums, tape drives, brakes, control linkage, actuators, and appliances.",,512023,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,51-0000,Production Occupations,0.0,0.0,0.0
Detailed,51-2031,Engine and Other Machine Assemblers,"Construct, assemble, or rebuild machines, such as engines, turbines, and similar equipment used in such industries as construction, extraction, textiles, and paper manufacturing.",,512031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-2031,Engine and Other Machine Assemblers,detailed,47960.0,1.8,,,,,25.71,53470.0,0.4,17.43,19.46,24.17,32.31,34.69,36250.0,40480.0,50270.0,67210.0,72160.0,,,512031,51-0000,Production Occupations,0.00033558507466488024,2564421200.0,0.026878405733977505
Detailed,51-2041,Structural Metal Fabricators and Fitters,"Fabricate, position, align, and fit parts of structural metal products. Shipfitters are included in “Layout Workers, Metal and Plastic” (51-4192).",,512041,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-2041,Structural Metal Fabricators and Fitters,detailed,57810.0,1.8,,,,,24.35,50640.0,0.5,17.39,19.8,23.31,27.65,31.97,36180.0,41180.0,48480.0,57520.0,66500.0,,,512041,51-0000,Production Occupations,0.0004045073637693229,2927498400.0,0.030683917985380078
Detailed,51-2051,Fiberglass Laminators and Fabricators,"Laminate layers of fiberglass on molds to form boat decks and hulls, bodies for golf carts, automobiles, or other products.",,512051,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-2051,Fiberglass Laminators and Fabricators,detailed,20380.0,2.7,,,,,21.12,43920.0,0.7,15.1,17.65,19.33,23.28,27.95,31400.0,36720.0,40200.0,48430.0,58140.0,,,512051,51-0000,Production Occupations,0.00014260266517244076,895089600.0,0.009381680917730532
Detailed,51-2061,Timing Device Assemblers and Adjusters,"Perform precision assembling or adjusting, within narrow tolerances, of timing devices such as digital clocks or timing devices with electrical or electronic components. Watchmakers are included in “Watch and Clock Repairers” (49-9064).",,512061,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-2061,Timing Device Assemblers and Adjusters,detailed,400.0,27.4,,,,,25.41,52840.0,4.0,18.17,20.28,23.48,28.41,33.29,37800.0,42190.0,48840.0,59090.0,69240.0,,,512061,51-0000,Production Occupations,2.798874684444372e-06,21136000.0,0.00022153224423247965
Detailed,51-2092,Team Assemblers,"Work as part of a team having responsibility for assembling an entire product or component of a product. Team assemblers can perform all tasks conducted by the team in the assembly process and rotate through all or most of them, rather than being assigned to a specific task on a permanent basis. May participate in making management decisions affecting the work. Includes team leaders who work as part of the team. Assemblers who continuously perform the same task are classified elsewhere in 51-2000.",,512092,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,51-0000,Production Occupations,0.0,0.0,0.0
Detailed,51-2099,"Assemblers and Fabricators, All Other",All assemblers and fabricators not listed separately.,,512099,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,51-0000,Production Occupations,0.0,0.0,0.0
Detailed,51-3011,Bakers,"Mix and bake ingredients to produce breads, rolls, cookies, cakes, pies, pastries, or other baked goods. Pastry chefs in restaurants and hotels are included with “Chefs and Head Cooks” (35-1011).",,513011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3011,Bakers,detailed,220230.0,2.9,,,,,17.09,35550.0,0.4,12.0,14.22,16.8,18.64,22.59,24960.0,29570.0,34950.0,38760.0,46980.0,,,513011,51-0000,Production Occupations,0.0015409904293879602,7829176500.0,0.08205975778468916
Detailed,51-3021,Butchers and Meat Cutters,"Cut, trim, or prepare consumer-sized portions of meat for use or sale in retail establishments.",,513021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3021,Butchers and Meat Cutters,detailed,136330.0,1.3,,,,,19.08,39680.0,0.4,13.22,15.5,18.1,22.12,26.25,27500.0,32240.0,37650.0,46020.0,54600.0,,,513021,51-0000,Production Occupations,0.0009539264643257532,5409574400.0,0.05669924097154473
Detailed,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers","Use hands or hand tools to perform routine cutting and trimming of meat, poultry, and seafood.",,513022,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,138300.0,1.0,,,,,17.71,36840.0,0.2,13.8,15.3,17.45,19.55,22.19,28700.0,31820.0,36300.0,40670.0,46150.0,,,513022,51-0000,Production Occupations,0.0009677109221466417,5094972000.0,0.05340180646582349
Detailed,51-3023,Slaughterers and Meat Packers,"Perform nonroutine or precision functions involving the preparation of large portions of meat. Work may include specialized slaughtering tasks, cutting standard or premium cuts of meat for marketing, making sausage, or wrapping meats. Work typically occurs in slaughtering, meat packing, or wholesale establishments. Excludes “Meat, Poultry, and Fish Cutters and Trimmers” (51-3022) who perform routine meat cutting.",,513023,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3023,Slaughterers and Meat Packers,detailed,71310.0,1.1,,,,,18.61,38710.0,0.2,14.64,16.62,18.35,21.29,22.65,30450.0,34560.0,38160.0,44280.0,47120.0,,,513023,51-0000,Production Occupations,0.0004989693843693205,2760410100.0,0.028932619438635676
Detailed,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","Operate or tend food or tobacco roasting, baking, or drying equipment, including hearth ovens, kiln driers, roasters, char kilns, and vacuum drying equipment.",,513091,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,19570.0,3.9,,,,,20.39,42410.0,1.0,14.26,16.7,19.16,23.31,28.38,29650.0,34740.0,39850.0,48480.0,59020.0,,,513091,51-0000,Production Occupations,0.0001369349439364409,829963700.0,0.008699078401423754
Detailed,51-3092,Food Batchmakers,Set up and operate equipment that mixes or blends ingredients used in the manufacturing of food products. Includes candy makers and cheese makers.,,513092,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3092,Food Batchmakers,detailed,169190.0,1.1,,,,,19.66,40890.0,0.3,14.17,16.16,18.49,22.68,26.75,29480.0,33610.0,38460.0,47170.0,55640.0,,,513092,51-0000,Production Occupations,0.0011838540196528584,6918179100.0,0.07251134282859747
Detailed,51-3093,Food Cooking Machine Operators and Tenders,"Operate or tend cooking equipment, such as steam cooking vats, deep fry cookers, pressure cookers, kettles, and boilers, to prepare food products. Excludes “Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders” (51-3091).",,513093,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3093,Food Cooking Machine Operators and Tenders,detailed,29730.0,4.0,,,,,19.12,39770.0,0.8,13.81,16.07,18.54,22.05,24.48,28720.0,33430.0,38550.0,45870.0,50910.0,,,513093,51-0000,Production Occupations,0.00020802636092132797,1182362100.0,0.012392663205357092
Detailed,51-3099,"Food Processing Workers, All Other",All food processing workers not listed separately,,513099,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-3099,"Food Processing Workers, All Other",detailed,63970.0,1.8,,,,,18.09,37630.0,0.3,13.88,16.31,17.73,19.54,22.16,28870.0,33930.0,36890.0,40630.0,46100.0,,,513099,51-0000,Production Occupations,0.00044761003390976625,2407191100.0,0.025230433699822644
Detailed,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to extrude or draw thermoplastic or metal materials into tubes, rods, hoses, wire, bars, or structural shapes.",,514021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,63370.0,1.9,,,,,21.85,45440.0,0.7,15.41,17.94,21.34,24.43,28.81,32050.0,37320.0,44390.0,50800.0,59930.0,,,514021,51-0000,Production Occupations,0.0004434117218830997,2879532800.0,0.03018117730531018
Detailed,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend forging machines to taper, shape, or form metal or plastic parts.",,514022,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,9170.0,3.8,,,,,22.76,47350.0,0.9,15.32,18.46,22.59,26.07,30.8,31860.0,38390.0,46990.0,54220.0,64070.0,,,514022,51-0000,Production Occupations,6.416420214088723e-05,434199500.0,0.004550964689611116
Detailed,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to roll steel or plastic forming bends, beads, knurls, rolls, or plate, or to flatten, temper, or reduce gauge of material.",,514023,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,24750.0,2.7,,,,,23.7,49290.0,0.6,17.16,19.35,22.61,26.55,31.65,35690.0,40240.0,47040.0,55220.0,65830.0,,,514023,51-0000,Production Occupations,0.00017318037109999553,1219927500.0,0.01278639652138145
Detailed,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to saw, cut, shear, slit, punch, crimp, notch, bend, or straighten metal or plastic material.",,514031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,179230.0,1.3,,,,,21.28,44260.0,0.3,15.69,17.61,20.39,23.57,28.76,32640.0,36620.0,42400.0,49030.0,59810.0,,,514031,51-0000,Production Occupations,0.001254105774232412,7932719800.0,0.08314502366395851
Detailed,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend drilling machines to drill, bore, ream, mill, or countersink metal or plastic work pieces.",,514032,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,5740.0,6.1,,,,,22.83,47490.0,1.7,16.61,18.67,21.45,25.68,30.2,34550.0,38840.0,44620.0,53410.0,62820.0,,,514032,51-0000,Production Occupations,4.016385172177674e-05,272592600.0,0.0028571182077576944
Detailed,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend grinding and related tools that remove excess material or burrs from surfaces, sharpen edges or corners, or buff, hone, or polish metal or plastic work pieces.",,514033,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,75260.0,1.2,,,,,21.37,44450.0,0.3,15.85,17.8,20.48,23.46,28.84,32960.0,37020.0,42610.0,48800.0,59990.0,,,514033,51-0000,Production Occupations,0.0005266082718782087,3345307000.0,0.03506308513231566
Detailed,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend lathe and turning machines to turn, bore, thread, form, or face metal or plastic materials, such as wire, rod, or bar stock.",,514034,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,19560.0,3.3,,,,,23.48,48850.0,0.8,17.19,18.97,22.65,26.85,31.0,35760.0,39460.0,47110.0,55860.0,64470.0,,,514034,51-0000,Production Occupations,0.0001368649720693298,955506000.0,0.010014921865897032
Detailed,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend milling or planing machines to mill, plane, shape, groove, or profile metal or plastic work pieces.",,514035,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,13990.0,3.1,,,,,24.05,50020.0,0.8,16.89,18.46,22.69,28.5,33.62,35140.0,38390.0,47200.0,59280.0,69920.0,,,514035,51-0000,Production Occupations,9.789064208844192e-05,699779800.0,0.007334585047433562
Detailed,51-4041,Machinists,"Set up and operate a variety of machine tools to produce precision parts and instruments out of metal. Includes precision instrument makers who fabricate, modify, or repair mechanical instruments. May also fabricate and modify parts to make or repair machine tools or maintain industrial machines, applying knowledge of mechanics, mathematics, metal properties, layout, and machining procedures. Machinists who primarily program or operate computer numerically controlled (CNC) equipment are classified in “Computer Numerically Controlled Tool Operators and Programmers” (51-9160).",,514041,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4041,Machinists,detailed,290720.0,1.0,,,,,26.25,54600.0,0.2,17.64,21.0,24.44,30.22,36.45,36690.0,43680.0,50840.0,62860.0,75820.0,,,514041,51-0000,Production Occupations,0.00203422212065417,15873312000.0,0.16637256012312407
Detailed,51-4051,Metal-Refining Furnace Operators and Tenders,"Operate or tend furnaces, such as gas, oil, coal, electric-arc or electric induction, open-hearth, or oxygen furnaces, to melt and refine metal before casting or to produce specified types of steel. Excludes “Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic” (51-4191).",,514051,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,20870.0,4.8,,,,,26.13,54340.0,0.9,17.87,21.19,24.16,30.69,39.68,37180.0,44080.0,50250.0,63820.0,82530.0,,,514051,51-0000,Production Occupations,0.00014603128666088513,1134075800.0,0.011886561180154465
Detailed,51-4052,"Pourers and Casters, Metal",Operate hand-controlled mechanisms to pour and regulate the flow of molten metal into molds to produce castings or ingots.,,514052,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4052,"Pourers and Casters, Metal",detailed,5460.0,4.1,,,,,24.09,50110.0,0.8,17.41,19.3,23.41,27.78,32.83,36220.0,40140.0,48690.0,57780.0,68280.0,,,514052,51-0000,Production Occupations,3.820463944266568e-05,273600600.0,0.0028676833337127634
Detailed,51-4061,"Model Makers, Metal and Plastic","Set up and operate machines, such as lathes, milling and engraving machines, and jig borers to make working models of metal or plastic objects. Includes template makers.",,514061,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4061,"Model Makers, Metal and Plastic",detailed,2840.0,4.8,,,,,31.21,64920.0,1.2,20.42,23.69,30.86,37.0,42.51,42470.0,49270.0,64190.0,76960.0,88420.0,,,514061,51-0000,Production Occupations,1.9872010259555042e-05,184372800.0,0.001932462157429321
Detailed,51-4062,"Patternmakers, Metal and Plastic","Lay out, machine, fit, and assemble castings and parts to metal or plastic foundry patterns, core boxes, or match plates.",,514062,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4062,"Patternmakers, Metal and Plastic",detailed,2150.0,8.6,,,,,26.22,54550.0,2.2,17.44,21.2,23.88,31.17,37.13,36280.0,44090.0,49670.0,64830.0,77230.0,,,514062,51-0000,Production Occupations,1.5043951428888502e-05,117282500.0,0.0012292702230410576
Detailed,51-4071,Foundry Mold and Coremakers,"Make or form wax or sand cores or molds used in the production of metal castings in foundries. Excludes “Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic” (51-4072) and “Molders, Shapers, and Casters, Except Metal and Plastic” (51-9195).",,514071,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4071,Foundry Mold and Coremakers,detailed,11780.0,2.7,,,,,21.7,45130.0,0.7,15.9,17.97,21.3,24.22,29.47,33070.0,37390.0,44300.0,50380.0,61300.0,,,514071,51-0000,Production Occupations,8.242685945688676e-05,531631400.0,0.005572175300267556
Detailed,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products.",,514072,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,158980.0,1.3,,,,,20.22,42060.0,0.3,14.56,16.78,18.69,22.75,27.87,30280.0,34900.0,38870.0,47320.0,57970.0,,,514072,51-0000,Production Occupations,0.0011124127433324157,6686698800.0,0.07008513397381853
Detailed,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend more than one type of cutting or forming machine tool or robot.",,514081,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,127790.0,1.4,,,,,21.15,43990.0,0.3,15.02,17.47,20.0,23.88,28.7,31240.0,36330.0,41600.0,49660.0,59700.0,,,514081,51-0000,Production Occupations,0.0008941704898128658,5621482100.0,0.0589203040085973
Detailed,51-4111,Tool and Die Makers,"Analyze specifications, lay out metal stock, set up and operate machine tools, and fit and assemble parts to make and repair dies, cutting tools, jigs, fixtures, gauges, and machinists’ hand tools.",,514111,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4111,Tool and Die Makers,detailed,58150.0,1.1,,,,,29.82,62020.0,0.3,19.5,23.59,29.56,35.59,39.29,40560.0,49070.0,61490.0,74030.0,81720.0,,,514111,51-0000,Production Occupations,0.00040688640725110065,3606463000.0,0.037800333181841464
Detailed,51-4121,"Welders, Cutters, Solderers, and Brazers","Use hand-welding, flame-cutting, hand-soldering, or brazing equipment to weld or join metal components or to fill holes, indentations, or seams of fabricated metal products.",,514121,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,421730.0,0.8,,,,,25.31,52640.0,0.2,17.71,20.56,23.53,28.8,35.08,36830.0,42760.0,48940.0,59900.0,72970.0,,,514121,51-0000,Production Occupations,0.002950923551676813,22199867200.0,0.2326829297160775
Detailed,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","Set up, operate, or tend welding, soldering, or brazing machines or robots that weld, braze, solder, or heat treat metal products, components, or assemblies. Includes workers who operate laser cutters or laser-beam machines.",,514122,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,33020.0,2.7,,,,,22.65,47120.0,0.4,16.96,18.56,21.8,25.21,30.41,35270.0,38600.0,45350.0,52430.0,63260.0,,,514122,51-0000,Production Occupations,0.00023104710520088293,1555902400.0,0.01630784209304983
Detailed,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend heating equipment, such as heat-treating furnaces, flame-hardening machines, induction machines, soaking pits, or vacuum equipment to temper, harden, anneal, or heat treat metal or plastic objects.",,514191,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,14950.0,3.1,,,,,22.38,46540.0,0.7,16.76,18.43,21.27,24.8,29.53,34850.0,38330.0,44240.0,51570.0,61410.0,,,514191,51-0000,Production Occupations,0.00010460794133110841,695773000.0,0.007292588671762162
Detailed,51-4192,"Layout Workers, Metal and Plastic","Lay out reference points and dimensions on metal or plastic stock or workpieces, such as sheets, plates, tubes, structural shapes, castings, or machine parts, for further processing. Includes shipfitters.",,514192,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4192,"Layout Workers, Metal and Plastic",detailed,6660.0,4.2,,,,,28.9,60110.0,0.7,19.94,23.16,29.94,32.01,38.16,41480.0,48180.0,62270.0,66580.0,79370.0,,,514192,51-0000,Production Occupations,4.66012634959988e-05,400332600.0,0.004195996371944719
Detailed,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend plating machines to coat metal or plastic products with chromium, zinc, copper, cadmium, nickel, or other metal to protect or decorate surfaces. Typically, the product being coated is immersed in molten metal or an electrolytic solution. Excludes “Coating, Painting, and Spraying Machine Setters, Operators, and Tenders” (51-9124).",,514193,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,31970.0,2.4,,,,,20.46,42550.0,0.5,14.78,17.06,19.11,22.85,27.67,30730.0,35480.0,39740.0,47530.0,57550.0,,,514193,51-0000,Production Occupations,0.00022370005915421645,1360323500.0,0.014257925711448785
Detailed,51-4194,"Tool Grinders, Filers, and Sharpeners","Perform precision smoothing, sharpening, polishing, or grinding of metal objects.",,514194,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,6660.0,4.3,,,,,23.33,48520.0,1.0,15.39,18.29,22.31,27.38,32.77,32020.0,38030.0,46410.0,56950.0,68150.0,,,514194,51-0000,Production Occupations,4.66012634959988e-05,323143200.0,0.0033869529856389584
Detailed,51-4199,"Metal Workers and Plastic Workers, All Other",All metal workers and plastic workers not listed separately.,,514199,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,20370.0,5.0,,,,,21.53,44780.0,0.7,15.66,17.75,19.81,23.51,29.36,32580.0,36910.0,41200.0,48910.0,61080.0,,,514199,51-0000,Production Occupations,0.00014253269330532966,912168600.0,0.009560690626249008
Detailed,51-5111,Prepress Technicians and Workers,Format and proof text and images submitted by designers and clients into finished pages that can be printed. Includes digital and photo typesetting. May produce printing plates.,,515111,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-5111,Prepress Technicians and Workers,detailed,23590.0,2.7,,,,,22.38,46540.0,0.7,15.06,17.5,21.67,26.12,30.5,31330.0,36390.0,45070.0,54330.0,63440.0,,,515111,51-0000,Production Occupations,0.00016506363451510687,1097878600.0,0.011507168345609994
Detailed,51-5112,Printing Press Operators,"Set up and operate digital, letterpress, lithographic, flexographic, gravure, or other printing machines. Includes short-run offset printing presses.",,515112,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-5112,Printing Press Operators,detailed,151450.0,1.1,,,,,21.37,44450.0,0.4,14.32,17.1,20.13,24.12,29.57,29790.0,35560.0,41860.0,50160.0,61500.0,,,515112,51-0000,Production Occupations,0.0010597239273977504,6731952500.0,0.07055945048218451
Detailed,51-5113,Print Binding and Finishing Workers,Bind books and other publications or finish printed products by hand or machine. May set up binding and finishing machines.,,515113,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-5113,Print Binding and Finishing Workers,detailed,38880.0,2.2,,,,,19.64,40860.0,0.6,14.05,16.6,18.32,22.47,26.97,29220.0,34520.0,38100.0,46740.0,56090.0,,,515113,51-0000,Production Occupations,0.000272050619327993,1588636800.0,0.0166509403659304
Detailed,51-6011,Laundry and Dry-Cleaning Workers,"Operate or tend washing or dry-cleaning machines to wash or dry-clean industrial or household articles, such as cloth garments, suede, leather, furs, blankets, draperies, linens, rugs, and carpets. Includes spotters and dyers of these articles.",,516011,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6011,Laundry and Dry-Cleaning Workers,detailed,185000.0,0.9,,,,,15.33,31880.0,0.2,11.38,13.31,14.93,17.05,18.71,23670.0,27690.0,31050.0,35460.0,38920.0,,,516011,51-0000,Production Occupations,0.0012944795415555223,5897800000.0,0.06181646811290303
Detailed,51-6021,"Pressers, Textile, Garment, and Related Materials",Press or shape articles by hand or machine.,,516021,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,28700.0,3.4,,,,,15.55,32340.0,0.6,11.37,13.68,15.5,17.33,18.92,23650.0,28460.0,32240.0,36050.0,39360.0,,,516021,51-0000,Production Occupations,0.00020081925860888371,928158000.0,0.00972827993671129
Detailed,51-6031,Sewing Machine Operators,"Operate or tend sewing machines to join, reinforce, decorate, or perform related sewing operations in the manufacture of garment or nongarment products.",,516031,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6031,Sewing Machine Operators,detailed,116130.0,1.3,,,,,16.83,35000.0,0.4,12.19,14.27,16.56,18.43,21.81,25360.0,29690.0,34440.0,38340.0,45360.0,,,516031,51-0000,Production Occupations,0.0008125832927613123,4064550000.0,0.042601669345908644
Detailed,51-6041,Shoe and Leather Workers and Repairers,"Construct, decorate, or repair leather and leather-like products, such as luggage, shoes, and saddles. May use hand tools.",,516041,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6041,Shoe and Leather Workers and Repairers,detailed,7230.0,7.2,,,,,17.8,37030.0,2.0,12.32,14.23,17.32,20.19,23.29,25620.0,29600.0,36020.0,41990.0,48440.0,,,516041,51-0000,Production Occupations,5.058965992133203e-05,267726900.0,0.0028061194643454134
Detailed,51-6042,Shoe Machine Operators and Tenders,"Operate or tend a variety of machines to join, decorate, reinforce, or finish shoes and shoe parts.",,516042,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6042,Shoe Machine Operators and Tenders,detailed,4630.0,4.9,,,,,17.58,36570.0,0.8,13.44,14.62,17.78,20.5,21.82,27950.0,30420.0,36970.0,42650.0,45380.0,,,516042,51-0000,Production Occupations,3.239697447244361e-05,169319100.0,0.0017746801766854487
Detailed,51-6051,"Sewers, Hand","Sew, join, reinforce, or finish, usually with needle and thread, a variety of manufactured items. Includes weavers and stitchers.",,516051,99.0,U.S.,1.0,US,0.0,Cross-industry,cross-industry,1235.0,51-6051,"Sewers, Hand",detailed,3390.0,11.9,,,,,16.28,33860.0,1.8,12.5,13.95,15.5,17.87,21.1,26000.0,29020.0,32240.0,37170.0,43880.0,,,516051,51-0000,Production Occupations,2.3720462950666057e-05,114785400.0,0.0012030974293680387
